,model,af_plddt_avg,pairwise_gdt,pairwise_tmscore,pairwise_cad_score,pairwise_lddt,enqa,gcpnet_ema,deeprank3_cluster,deeprank3_singleqa,deeprank3_singleqa_lite,gate
31,default_ptm_1,0.57225716,0.33627336683417086,0.3738492462311558,0.4044023115577889,0.3397587939698493,0.6167,0.5610675811767578,0.402592,0.484972,0.518873,0.7038897001743316
32,default_ptm_2,0.5558831,0.6394482412060302,0.7153170854271356,0.5366347386934673,0.5647839195979899,0.6045,0.4798380434513092,0.553714,0.470835,0.513163,0.8305030131340028
33,default_ptm_3,0.54410845,0.33196331658291456,0.35680753768844226,0.4045238140703517,0.3365427135678392,0.59,0.5187821388244629,0.389094,0.466073,0.484685,0.6949591302871705
34,default_ptm_4,0.5375725,0.2338090452261307,0.25720150753768845,0.3801810502512562,0.3057035175879397,0.567,0.5237862467765808,0.34083,0.434176,0.465481,0.6813664138317108
35,deepmsa_dMSA_hhb_0,0.64326555,0.2007467336683417,0.2312824120603015,0.3322253467336684,0.2481407035175879,0.6084,0.6547684073448181,0.322229,0.455176,0.479708,0.6811547827720642
36,deepmsa_dMSA_hhb_1,0.5798359,0.22455276381909545,0.24889045226130652,0.3722197336683417,0.2872110552763819,0.5635,0.5539619326591492,0.362471,0.516618,0.546154,0.6996569764614105
37,deepmsa_dMSA_hhb_2,0.57735497,0.22565376884422111,0.2536778894472362,0.37336652763819095,0.29354773869346734,0.642,0.597187340259552,0.363335,0.518829,0.564533,0.7009994328022003
38,deepmsa_dMSA_hhb_3,0.5732324,0.2812608040201005,0.3465597989949749,0.36000112060301503,0.3197587939698492,0.651,0.5590466856956482,0.367241,0.447094,0.451755,0.6908336842060089
39,deepmsa_dMSA_hhb_4,0.5408197,0.2552768844221106,0.27890753768844223,0.3869513417085428,0.30358793969849246,0.541,0.5595194697380066,0.385823,0.536424,0.560713,0.698879622220993
40,deepmsa_q4JGI_0,0.86354584,0.8599773869346733,0.8831557788944725,0.7658762663316583,0.8151055276381909,0.812,0.8153027892112732,0.714696,0.500392,0.532328,0.8882137203216554
41,deepmsa_q4JGI_1,0.85519576,0.8406015075376884,0.8649180904522612,0.7274445276381909,0.7783417085427135,0.796,0.8230124711990356,0.69599,0.501236,0.526839,0.8817115986347197
42,deepmsa_q4JGI_2,0.8544359,0.8404085427135679,0.8643417085427135,0.7297860653266331,0.7782713567839195,0.7993,0.8285010457038879,0.694081,0.502033,0.530112,0.8835085916519165
43,deepmsa_q4JGI_3,0.85336274,0.8406462311557789,0.8652733668341709,0.7397594924623114,0.7862763819095479,0.7847,0.8215593099594116,0.699501,0.505236,0.533715,0.8846974492073059
44,deepmsa_q4JGI_4,0.851988,0.8712040201005025,0.8891065326633165,0.7646190100502511,0.816964824120603,0.801,0.8294616937637329,0.716567,0.497218,0.531091,0.8894053804874421
45,deepmsa_dMSA_hms_0,0.8951958,0.859464824120603,0.8826110552763821,0.7730542010050251,0.8174371859296483,0.854,0.8419068455696106,0.712937,0.497237,0.527904,0.8906801211833955
46,deepmsa_dMSA_hms_1,0.8940275,0.8609743718592965,0.884030150753769,0.7749030301507538,0.8217236180904521,0.849,0.8443130850791931,0.714026,0.499167,0.530212,0.8913262403011322
47,deepmsa_dMSA_hms_2,0.8927909,0.8598969849246232,0.8830738693467336,0.7716954773869344,0.8171507537688443,0.8477,0.8370634913444519,0.716071,0.50895,0.530674,0.8915747714042663
