,model,plddt_avg,af3_ranking_score
41,colabfold_web_4.pdb,96.39597048821737,-1
42,def_ptm_not_drop_nos_0.pdb,96.34084167235305,-1
43,colabfold_web_not_4.pdb,96.29488521558712,-1
44,af3_pawan_6.pdb,96.27818298339844,0.95
45,def_ptm_not_drop_s_0.pdb,96.27661288389031,-1
46,def_ptm_not_drop_nos_1.pdb,96.2718719294328,-1
47,af3_jian_2.pdb,96.25531768798828,0.95
48,def_ptm_not_drop_s_1.pdb,96.24113911721665,-1
49,default_0.pdb,96.23473146748742,-1
50,def_ptm_not_drop_s_2.pdb,96.20601484544707,-1
51,deepmsa_qMSA_1.pdb,96.20453347294321,-1
52,deepmsa_dMSA_hhb_0.pdb,96.1796995202032,-1
53,def_ptm_not_drop_nos_2.pdb,96.16256082598696,-1
54,def_ptm_not_drop_s_3.pdb,96.1611651575559,-1
55,def_notemp_drop_nos_0.pdb,96.15063721571944,-1
56,deepmsa_qMSA_hhb_1.pdb,96.12942577971975,-1
57,default_ptm_0.pdb,96.12837583363648,-1
58,def_notemp_drop_nos_1.pdb,96.11562437521654,-1
59,default_ptm_1.pdb,96.10849388306204,-1
60,def_notemp_drop_s_0.pdb,96.0974940642645,-1
61,def_ptm_drop_nos_0.pdb,96.07237151433227,-1
62,deepmsa_dMSA_hhb_1.pdb,96.0691195637895,-1
63,deepmsa_dMSA_hhb_2.pdb,96.06404824983406,-1
64,def_notemp_drop_nos_2.pdb,96.05800319123654,-1
65,def_ptm_not_drop_nos_3.pdb,96.0567386935019,-1
66,default_ptm_2.pdb,96.0535790376964,-1
67,af3_pawan_9.pdb,96.04923248291016,0.95
68,def_notemp_drop_nos_3.pdb,96.0370384339844,-1
69,def_ptm_not_drop_nos_4.pdb,96.03516236441716,-1
70,def_ptm_not_drop_s_4.pdb,96.03298202003096,-1
71,def_ptm_drop_s_0.pdb,96.00593395896016,-1
72,af3_pawan_7.pdb,96.005615234375,0.95
73,default_ptm_3.pdb,96.00355809142933,-1
74,def_notemp_drop_s_1.pdb,96.0004509933771,-1
75,af3_pawan_4.pdb,95.99667358398438,0.95
76,def_notemp_drop_s_2.pdb,95.99208864676038,-1
77,af3_jian_0.pdb,95.98493194580078,0.95
78,def_notemp_drop_s_3.pdb,95.98016781932564,-1
79,deepmsa_dMSA_hhb_3.pdb,95.97702635241801,-1
80,deepmsa_qMSA_hhb_2.pdb,95.97491397166408,-1
81,def_notemp_drop_nos_4.pdb,95.95706253119027,-1
82,def_notemp_drop_s_4.pdb,95.95587507689244,-1
83,af3_jian_6.pdb,95.94991302490234,0.95
84,def_ptm_drop_s_1.pdb,95.94581523960498,-1
85,def_ptm_drop_s_2.pdb,95.94145946486361,-1
86,def_ptm_drop_s_3.pdb,95.93469794247001,-1
87,af3_jian_1.pdb,95.91699981689453,0.95
88,def_ptm_drop_s_4.pdb,95.91273852014265,-1
89,default_ptm_4.pdb,95.89257982240409,-1
90,def_ptm_drop_nos_1.pdb,95.87324470876058,-1
91,af3_jian_3.pdb,95.86000061035156,0.95
92,def_ptm_drop_nos_2.pdb,95.8567599954404,-1
93,deepmsa_qMSA_hhb_3.pdb,95.85617132714799,-1
94,def_ptm_drop_nos_3.pdb,95.85247360923063,-1
95,def_drop_nos_0.pdb,95.8514674319746,-1
96,default_1.pdb,95.84573508658823,-1
97,af3_jian_4.pdb,95.84485626220703,0.95
98,default_2.pdb,95.84313228331368,-1
99,af3_jian_8.pdb,95.83979797363281,0.95
100,deepmsa_qMSA_2.pdb,95.83164963434164,-1
101,default_3.pdb,95.8297180806656,-1
102,af3_jian_9.pdb,95.8271255493164,0.95
103,deepmsa_qMSA_hhb_4.pdb,95.82347549243092,-1
104,default_4.pdb,95.8188719669518,-1
105,def_ptm_drop_nos_4.pdb,95.8058939533676,-1
106,def_drop_s_0.pdb,95.80580131275059,-1
107,def_drop_nos_1.pdb,95.77639763868733,-1
108,deepmsa_qMSA_3.pdb,95.76981122296203,-1
109,af3_pawan_5.pdb,95.76433563232422,0.95
110,def_drop_s_1.pdb,95.76402831183827,-1
111,af3_jian_7.pdb,95.76300811767578,0.95
112,def_drop_nos_2.pdb,95.75700970543167,-1
113,af3_pawan_2.pdb,95.73893737792969,0.95
114,af3_pawan_0.pdb,95.73345184326172,0.95
115,af3_pawan_1.pdb,95.7330322265625,0.95
116,deepmsa_dMSA_hhb_4.pdb,95.72920108041572,-1
117,def_drop_nos_3.pdb,95.7261341362327,-1
118,def_drop_nos_4.pdb,95.72562528148683,-1
119,af3_pawan_3.pdb,95.72333526611328,0.95
120,def_drop_s_2.pdb,95.71923512475358,-1
121,def_esm_msa_0.pdb,95.7093446041392,-1
122,def_esm_msa_1.pdb,95.70335207357277,-1
123,def_drop_s_3.pdb,95.68114208245359,-1
124,af3_pawan_8.pdb,95.67438507080078,0.95
125,deepmsa_qMSA_4.pdb,95.6660030545902,-1
126,def_drop_s_4.pdb,95.6429921505177,-1
127,af3_jian_5.pdb,95.63788604736328,0.95
128,def_esm_msa_2.pdb,95.62734999754342,-1
129,def_esm_msa_3.pdb,95.62666884984591,-1
130,deepmsa_dMSA_0.pdb,95.61521981537554,-1
131,deepmsa_dMSA_1.pdb,95.55945617470076,-1
132,def_esm_msa_ckpt5_0.pdb,95.54580392520279,-1
133,def_esm_msa_4.pdb,95.53859689041768,-1
134,deepmsa_dMSA_2.pdb,95.53542271134602,-1
135,dhr_1.pdb,95.52643340060285,-1
136,def_esm_msa_ckpt5_1.pdb,95.52335681339247,-1
137,deepmsa_dMSA_3.pdb,95.51371882428045,-1
138,def_esm_msa_ckpt5_2.pdb,95.50699138895408,-1
139,deepmsa_dMSA_4.pdb,95.46958663328334,-1
140,def_esm_msa_ckpt5_3.pdb,95.46070295350697,-1
141,def_esm_msa_ckpt5_4.pdb,95.41797561990658,-1
142,dhr_2.pdb,95.37825969444994,-1
143,dhr_3.pdb,95.28142153256653,-1
144,dhr_4.pdb,95.2565577468933,-1
