,model,plddt_avg,af3_ranking_score
58,af3_pawan_8.pdb,90.15412902832031,0.93
59,af3_jian_5.pdb,90.15281677246094,0.93
60,af3_jian_0.pdb,90.11768341064453,0.93
61,af3_jian_1.pdb,90.11005401611328,0.93
62,af3_jian_4.pdb,90.10478973388672,0.93
63,dhr_0.pdb,90.09230687662662,-1
64,af3_jian_9.pdb,90.08711242675781,0.92
65,af3_pawan_5.pdb,90.083740234375,0.93
66,def_esm_msa_1.pdb,90.06738986509427,-1
67,af3_pawan_6.pdb,90.04234313964844,0.93
68,dhr_1.pdb,90.03430518685082,-1
69,af3_pawan_2.pdb,90.02110290527344,0.93
70,af3_pawan_1.pdb,90.02017974853516,0.93
71,def_esm_msa_2.pdb,90.01529162740874,-1
72,def_esm_msa_3.pdb,90.00743518725412,-1
73,def_ptm_not_drop_nos_0.pdb,90.00585324522638,-1
74,dhr_2.pdb,90.00131430588853,-1
75,dhr_3.pdb,89.99115770215592,-1
76,af3_jian_2.pdb,89.98137664794922,0.93
77,dhr_4.pdb,89.97348880850211,-1
78,af3_jian_8.pdb,89.97162628173828,0.93
79,def_notemp_drop_nos_0.pdb,89.9715027660478,-1
80,def_notemp_drop_nos_1.pdb,89.96573563118844,-1
81,def_ptm_not_drop_nos_1.pdb,89.96467296148954,-1
82,def_ptm_not_drop_nos_2.pdb,89.96392959261196,-1
83,def_esm_msa_4.pdb,89.96145057515912,-1
84,def_notemp_drop_nos_2.pdb,89.95103550979879,-1
85,def_ptm_not_drop_s_0.pdb,89.94402437178464,-1
86,def_ptm_not_drop_s_1.pdb,89.94198601002223,-1
87,def_notemp_drop_s_0.pdb,89.93699596064076,-1
88,def_ptm_not_drop_nos_3.pdb,89.93470478647684,-1
89,colabfold_web_not_0.pdb,89.93061283894835,-1
90,colabfold_web_not_1.pdb,89.9299242067162,-1
91,def_ptm_not_drop_s_2.pdb,89.9207203029818,-1
92,def_notemp_drop_s_1.pdb,89.91961649195804,-1
93,af3_jian_3.pdb,89.91636657714844,0.93
94,def_ptm_not_drop_s_3.pdb,89.91542885422265,-1
95,def_ptm_not_drop_s_4.pdb,89.91512734028791,-1
96,def_ptm_not_drop_nos_4.pdb,89.9133346597673,-1
97,def_notemp_drop_nos_3.pdb,89.88837746048183,-1
98,def_notemp_drop_nos_4.pdb,89.88715286087222,-1
99,colabfold_web_0.pdb,89.8823070367233,-1
100,colabfold_web_not_2.pdb,89.88064170805536,-1
101,def_notemp_drop_s_2.pdb,89.87307336674105,-1
102,colabfold_web_not_3.pdb,89.87274197294181,-1
103,def_drop_s_0.pdb,89.84607736303859,-1
104,def_esm_msa_ckpt5_0.pdb,89.84551140202475,-1
105,def_notemp_drop_s_3.pdb,89.82979526559579,-1
106,def_notemp_drop_s_4.pdb,89.82019258206135,-1
107,def_esm_msa_ckpt5_1.pdb,89.80808196884055,-1
108,def_esm_msa_ckpt5_2.pdb,89.78640234489843,-1
109,colabfold_web_not_4.pdb,89.76602997642395,-1
110,colabfold_web_1.pdb,89.76135712239117,-1
111,def_drop_s_1.pdb,89.72038799679744,-1
112,colabfold_web_2.pdb,89.71152913020336,-1
113,colabfold_web_3.pdb,89.70205169908145,-1
114,def_esm_msa_ckpt5_3.pdb,89.69063476175656,-1
115,colabfold_web_4.pdb,89.66744078296504,-1
116,default_0.pdb,89.66302933589853,-1
117,def_esm_msa_ckpt5_4.pdb,89.66091912691412,-1
118,def_drop_s_2.pdb,89.58332599150756,-1
119,default_ptm_0.pdb,89.56048953494755,-1
120,default_1.pdb,89.55485664615793,-1
121,default_2.pdb,89.55089244731866,-1
122,def_drop_s_3.pdb,89.54905936071648,-1
123,def_drop_nos_0.pdb,89.54875390651677,-1
124,def_drop_s_4.pdb,89.53056982622458,-1
125,def_drop_nos_1.pdb,89.51516825005777,-1
126,def_drop_nos_2.pdb,89.50615859334843,-1
127,def_drop_nos_3.pdb,89.48674805784634,-1
128,default_ptm_1.pdb,89.48299815289073,-1
129,def_drop_nos_4.pdb,89.4661078212406,-1
130,def_ptm_drop_nos_0.pdb,89.45760734945189,-1
131,default_3.pdb,89.44369049109245,-1
132,def_ptm_drop_nos_1.pdb,89.43686129383077,-1
133,def_ptm_drop_nos_2.pdb,89.42862284610115,-1
134,def_ptm_drop_nos_3.pdb,89.41562995738556,-1
135,default_4.pdb,89.4138207977578,-1
136,def_ptm_drop_nos_4.pdb,89.38248858201445,-1
137,default_ptm_2.pdb,89.34275797206884,-1
138,def_ptm_drop_s_0.pdb,89.29307776214515,-1
139,def_ptm_drop_s_1.pdb,89.28278593483434,-1
140,default_ptm_3.pdb,89.26697104819995,-1
141,def_ptm_drop_s_2.pdb,89.25873219099446,-1
142,def_ptm_drop_s_3.pdb,89.18878306243221,-1
143,def_ptm_drop_s_4.pdb,89.18777779800769,-1
144,default_ptm_4.pdb,89.10670161616677,-1
