,model,plddt_avg,af3_ranking_score
76,colabfold_web_4.pdb,95.33972110853851,-1
77,dhr_0.pdb,95.3349798298555,-1
78,af3_pawan_0.pdb,95.32576751708984,0.95
79,deepmsa_qMSA_0.pdb,95.32121644329202,-1
80,deepmsa_qMSA_1.pdb,95.29439380895516,-1
81,deepmsa_qMSA_2.pdb,95.28331208081723,-1
82,deepmsa_qMSA_hhb_0.pdb,95.2586541253383,-1
83,deepmsa_qMSA_hhb_1.pdb,95.24624419362114,-1
84,deepmsa_qMSA_3.pdb,95.24521358992868,-1
85,deepmsa_qMSA_4.pdb,95.24339435330224,-1
86,deepmsa_qMSA_hhb_2.pdb,95.23455776334934,-1
87,deepmsa_qMSA_hhb_3.pdb,95.15978874596256,-1
88,deepmsa_qMSA_hhb_4.pdb,95.15169224534692,-1
89,deepmsa_dMSA_0.pdb,95.11233019531798,-1
90,af3_jian_2.pdb,95.10678100585938,0.94
91,def_esm_msa_0.pdb,95.0585753795546,-1
92,deepmsa_dMSA_1.pdb,95.04140094842427,-1
93,def_esm_msa_1.pdb,95.01535307615443,-1
94,dhr_1.pdb,95.00764468395239,-1
95,def_ptm_drop_nos_0.pdb,95.00347511661877,-1
96,deepmsa_dMSA_2.pdb,94.98369156307578,-1
97,def_esm_msa_2.pdb,94.9747109751868,-1
98,def_esm_msa_3.pdb,94.97171841210545,-1
99,deepmsa_dMSA_3.pdb,94.95788557242227,-1
100,deepmsa_dMSA_4.pdb,94.93511641841494,-1
101,deepmsa_dMSA_hhb_0.pdb,94.92141384595436,-1
102,dhr_2.pdb,94.86358433122092,-1
103,def_esm_msa_ckpt5_0.pdb,94.7860094235875,-1
104,deepmsa_dMSA_hhb_1.pdb,94.77014254487854,-1
105,def_esm_msa_ckpt5_1.pdb,94.76000845961512,-1
106,deepmsa_dMSA_hhb_2.pdb,94.7426051903523,-1
107,def_ptm_drop_nos_1.pdb,94.73885925164579,-1
108,deepmsa_dMSA_hhb_3.pdb,94.73480016283335,-1
109,deepmsa_dMSA_hhb_4.pdb,94.72774847269696,-1
110,def_esm_msa_4.pdb,94.72243290231557,-1
111,def_esm_msa_ckpt5_2.pdb,94.71551639147432,-1
112,default_0.pdb,94.69975856366261,-1
113,def_drop_nos_0.pdb,94.69739395450985,-1
114,def_ptm_drop_s_0.pdb,94.62981005210854,-1
115,dhr_3.pdb,94.60186440468368,-1
116,dhr_4.pdb,94.57122485809268,-1
117,def_ptm_drop_s_1.pdb,94.52646847448332,-1
118,def_esm_msa_ckpt5_3.pdb,94.50879067208992,-1
119,def_esm_msa_ckpt5_4.pdb,94.4716517151821,-1
120,def_drop_nos_1.pdb,94.46990464579655,-1
121,def_drop_s_0.pdb,94.45080244637812,-1
122,def_ptm_drop_s_2.pdb,94.43946183115328,-1
123,def_drop_nos_2.pdb,94.40660286197915,-1
124,def_drop_nos_3.pdb,94.39718243186653,-1
125,default_1.pdb,94.39706120689581,-1
126,def_ptm_drop_nos_2.pdb,94.38846715974937,-1
127,default_ptm_0.pdb,94.38840069619448,-1
128,def_ptm_drop_nos_3.pdb,94.38743672354788,-1
129,def_ptm_drop_nos_4.pdb,94.38203665744362,-1
130,def_drop_s_1.pdb,94.37616111281059,-1
131,def_drop_nos_4.pdb,94.36939297683166,-1
132,default_2.pdb,94.3672721588229,-1
133,def_ptm_drop_s_3.pdb,94.3542903482265,-1
134,default_3.pdb,94.30721574265458,-1
135,default_ptm_1.pdb,94.28058852813646,-1
136,def_drop_s_2.pdb,94.26732159061392,-1
137,def_ptm_drop_s_4.pdb,94.25322595886216,-1
138,default_ptm_2.pdb,94.24607467021721,-1
139,def_drop_s_3.pdb,94.21094972057718,-1
140,default_4.pdb,94.20388785302987,-1
141,default_ptm_3.pdb,94.19868459746749,-1
142,def_drop_s_4.pdb,94.18257088229032,-1
143,default_ptm_4.pdb,94.17584585680703,-1
144,def_ptm_not_drop_nos_2.pdb,93.57582641648739,-1
