,model,plddt_avg,af3_ranking_score
63,def_notemp_drop_s_0.pdb,85.9659384232995,-1.0
64,default_pdb70_new_3.pdb,85.95280699947551,-1.0
65,def_notemp_drop_s_1.pdb,85.9314271741326,-1.0
66,def_notemp_drop_s_2.pdb,85.92660155656094,-1.0
67,def_notemp_3.pdb,85.92246166832689,-1.0
68,deepmsa_qMSA_hh3_2.pdb,85.91241477029713,-1.0
69,def_notemp_4.pdb,85.8594348698408,-1.0
70,def_ptm_not_drop_s_0.pdb,85.80363204786225,-1.0
71,deepmsa_q4JGI_hms_0.pdb,85.80293653766269,-1.0
72,def_ptm_not_drop_s_1.pdb,85.78717267236678,-1.0
73,deepmsa_q4JGI_1.pdb,85.7645644863309,-1.0
74,def_ptm_not_drop_s_2.pdb,85.75175120636179,-1.0
75,deepmsa_q3JGI_2.pdb,85.73843600366789,-1.0
76,deepmsa_q4JGI_2.pdb,85.73325625396131,-1.0
77,default_seq_temp_1.pdb,85.67496841592971,-1.0
78,colabfold_web_1.pdb,85.66172787959076,-1.0
79,deepmsa_dMSA_hms_1.pdb,85.65742605036982,-1.0
80,default_pdb70_new_4.pdb,85.6503972273131,-1.0
81,deepmsa_q4JGI_hms_1.pdb,85.64203089600545,-1.0
82,deepmsa_q4JGI_hms_2.pdb,85.63401680231019,-1.0
83,deepmsa_dMSA_hhb_0.pdb,85.6256650634472,-1.0
84,colabfold_web_2.pdb,85.60058913744273,-1.0
85,deepmsa_q4JGI_hms_3.pdb,85.59089625824882,-1.0
86,ori_seq_temp_2.pdb,85.54358903210863,-1.0
87,deepmsa_q4JGI_hms_4.pdb,85.52629222106562,-1.0
88,deepmsa_q3JGI_hms_0.pdb,85.50390760497099,-1.0
89,colabfold_web_3.pdb,85.49729455710215,-1.0
90,deepmsa_qMSA_hms_1.pdb,85.48208424371201,-1.0
91,deepmsa_DeepJGI_0.pdb,85.45137914433077,-1.0
92,def_notemp_drop_s_3.pdb,85.4435928192002,-1.0
93,colabfold_web_not_2.pdb,85.43889852394268,-1.0
94,def_notemp_drop_s_4.pdb,85.43589803191998,-1.0
95,def_esm_msa_ckpt5_0.pdb,85.43108571263019,-1.0
96,deepmsa_dMSA_hhb_1.pdb,85.42898182856294,-1.0
97,deepmsa_qMSA_hms_2.pdb,85.42608799188774,-1.0
98,deepmsa_dMSA_0.pdb,85.41330286115415,-1.0
99,deepmsa_dMSA_jac_0.pdb,85.41156077279076,-1.0
100,deepmsa_dMSA_hms_2.pdb,85.4094021747147,-1.0
101,def_ptm_not_drop_nos_1.pdb,85.39716346801482,-1.0
102,deepmsa_dMSA_jac_1.pdb,85.38361516650683,-1.0
103,colabfold_web_not_3.pdb,85.37985058827284,-1.0
104,deepmsa_qMSA_jac_1.pdb,85.37920033715936,-1.0
105,deepmsa_DeepJGI_1.pdb,85.37906616935952,-1.0
106,def_ptm_not_drop_nos_2.pdb,85.3785434534954,-1.0
107,deepmsa_q3JGI_hms_1.pdb,85.36526038888313,-1.0
108,def_ptm_not_drop_nos_3.pdb,85.35873694784411,-1.0
109,def_esm_msa_ckpt5_1.pdb,85.34964545261268,-1.0
110,def_ptm_not_drop_nos_4.pdb,85.34879820139581,-1.0
111,deepmsa_dMSA_1.pdb,85.34171903528964,-1.0
112,def_ptm_not_drop_s_3.pdb,85.33143116174048,-1.0
113,deepmsa_q3JGI_3.pdb,85.31626616945881,-1.0
114,deepmsa_qMSA_jac_2.pdb,85.28196599127776,-1.0
115,default_seq_temp_2.pdb,85.25202887236692,-1.0
116,def_esm_msa_ckpt5_2.pdb,85.24547563608418,-1.0
117,ori_seq_temp_3.pdb,85.23966522132699,-1.0
118,deepmsa_DeepJGI_2.pdb,85.23828837309289,-1.0
119,def_ptm_not_drop_s_4.pdb,85.2209623055806,-1.0
120,ori_seq_temp_4.pdb,85.19969153230932,-1.0
121,deepmsa_qMSA_hh3_3.pdb,85.13563437793628,-1.0
122,deepmsa_q3JGI_4.pdb,85.11998005997638,-1.0
123,deepmsa_dMSA_2.pdb,85.10270137325546,-1.0
124,deepmsa_DeepJGI_3.pdb,85.09219929604085,-1.0
125,def_esm_msa_ckpt5_3.pdb,85.0444678766613,-1.0
126,def_esm_msa_ckpt5_4.pdb,85.03433896473788,-1.0
127,deepmsa_DeepJGI_4.pdb,85.00318893868256,-1.0
128,def_notemp_drop_nos_1.pdb,84.97350320621575,-1.0
129,def_notemp_drop_nos_2.pdb,84.9425648897497,-1.0
130,deepmsa_dMSA_3.pdb,84.90784735685035,-1.0
131,deepmsa_dMSA_4.pdb,84.89649757908283,-1.0
132,deepmsa_qMSA_jac_3.pdb,84.73970640111204,-1.0
133,def_notemp_drop_nos_3.pdb,84.69202271755078,-1.0
134,def_notemp_drop_nos_4.pdb,84.65803932484278,-1.0
135,deepmsa_q4JGI_3.pdb,84.65464928054705,-1.0
136,deepmsa_DeepJGI_hms_0.pdb,84.64863975904571,-1.0
137,deepmsa_DeepJGI_hms_1.pdb,84.55830026044644,-1.0
138,deepmsa_DeepJGI_hms_2.pdb,84.52952705244758,-1.0
139,deepmsa_dMSA_hhb_2.pdb,84.52200374520325,-1.0
140,colabfold_web_not_4.pdb,84.46380003622987,-1.0
141,deepmsa_DeepJGI_hms_3.pdb,84.42169339534244,-1.0
142,deepmsa_q4JGI_4.pdb,84.3265599186076,-1.0
143,default_seq_temp_3.pdb,84.30823831320146,-1.0
144,deepmsa_q3JGI_hms_2.pdb,84.29814269185769,-1.0
145,default_seq_temp_4.pdb,84.28390937303256,-1.0
146,deepmsa_q3JGI_hms_3.pdb,84.25767700770254,-1.0
147,deepmsa_DeepJGI_hms_4.pdb,84.2455745548405,-1.0
148,deepmsa_q3JGI_hms_4.pdb,84.1130380224163,-1.0
149,default_0.pdb,83.94389460194392,-1.0
150,deepmsa_qMSA_hh3_4.pdb,83.93457880828154,-1.0
151,deepmsa_dMSA_hhb_3.pdb,83.63960782951402,-1.0
152,colabfold_web_4.pdb,83.63647867754361,-1.0
153,deepmsa_dMSA_jac_2.pdb,83.61262797305015,-1.0
154,deepmsa_qMSA_hms_3.pdb,83.5580060428881,-1.0
155,deepmsa_dMSA_hms_3.pdb,83.4828566607435,-1.0
156,deepmsa_qMSA_1.pdb,83.39982774942034,-1.0
157,deepmsa_dMSA_jac_3.pdb,83.27018234658938,-1.0
158,deepmsa_qMSA_jac_4.pdb,83.2639948165403,-1.0
159,deepmsa_dMSA_hhb_4.pdb,83.26008645391919,-1.0
160,deepmsa_qMSA_2.pdb,83.24361525754033,-1.0
161,deepmsa_qMSA_hms_4.pdb,83.21367199200868,-1.0
162,deepmsa_qMSA_hhb_0.pdb,82.82610132690886,-1.0
163,deepmsa_dMSA_jac_4.pdb,82.70200983607548,-1.0
164,deepmsa_dMSA_hms_4.pdb,82.65059828921295,-1.0
165,deepmsa_qMSA_3.pdb,82.62787114685128,-1.0
166,deepmsa_qMSA_hhb_1.pdb,82.26477507066065,-1.0
167,deepmsa_qMSA_hhb_2.pdb,82.12492436036776,-1.0
168,deepmsa_qMSA_hhb_3.pdb,82.07301415456416,-1.0
169,deepmsa_qMSA_hhb_4.pdb,82.02399893948214,-1.0
170,deepmsa_qMSA_4.pdb,81.90742932352462,-1.0
171,def_ptm_drop_s_0.pdb,75.33323517725158,-1.0
172,def_drop_nos_0.pdb,74.48475950419748,-1.0
173,def_drop_s_0.pdb,74.34252244420487,-1.0
174,def_ptm_drop_s_1.pdb,74.25894540328106,-1.0
175,default_ptm_0.pdb,74.06928249641136,-1.0
176,default_ptm_1.pdb,72.89874391874037,-1.0
177,def_ptm_drop_nos_0.pdb,72.70743595519407,-1.0
178,def_ptm_drop_nos_1.pdb,71.39465119752647,-1.0
179,def_ptm_drop_s_2.pdb,70.88927188547413,-1.0
180,def_ptm_drop_nos_2.pdb,70.2950058302309,-1.0
181,def_ptm_drop_nos_3.pdb,69.72169549371625,-1.0
182,def_ptm_drop_nos_4.pdb,69.46172866906126,-1.0
183,def_drop_nos_1.pdb,69.30903225888254,-1.0
184,default_ptm_2.pdb,69.1427233796632,-1.0
185,def_drop_s_1.pdb,68.29798464511781,-1.0
186,default_ptm_3.pdb,67.86563156749665,-1.0
187,default_ptm_4.pdb,67.52812489353006,-1.0
188,default_1.pdb,66.8660203376028,-1.0
189,def_drop_nos_2.pdb,66.30768162743793,-1.0
190,def_drop_nos_3.pdb,66.14868818702213,-1.0
191,def_drop_nos_4.pdb,65.71190608219804,-1.0
192,default_2.pdb,65.55129595166825,-1.0
193,def_drop_s_2.pdb,65.18977492204145,-1.0
194,default_3.pdb,65.06136524149868,-1.0
195,def_drop_s_3.pdb,64.78918700722099,-1.0
196,def_drop_s_4.pdb,64.36878414493228,-1.0
197,def_ptm_drop_s_3.pdb,63.888647969457146,-1.0
198,def_ptm_drop_s_4.pdb,63.75005747116174,-1.0
199,default_4.pdb,63.42726741945885,-1.0
