,model,af_plddt_avg,pairwise_gdt,pairwise_tmscore,pairwise_cad_score,pairwise_lddt,enqa,gcpnet_ema,deeprank3_cluster,deeprank3_singleqa,deeprank3_singleqa_lite,gate
66,deepmsa_q3JGI_hms_1,0.8536517,0.921554271356784,0.922594472361809,0.8130663467336684,0.8760100502512562,0.805,0.8082664012908936,0.939982915246764,0.800819,0.792925,0.8323917531967163
67,deepmsa_q3JGI_hms_2,0.84298337,0.9289060301507538,0.9297678391959798,0.8264762562814072,0.8824070351758795,0.7773,0.7889357805252075,0.99,0.828944,0.827312,0.8267585289478301
68,deepmsa_q3JGI_hms_3,0.8425776,0.9264658291457285,0.9281120603015075,0.8244401608040203,0.8833819095477388,0.799,0.7760889530181885,0.946679036272952,0.779797,0.791662,0.8255515205860137
69,deepmsa_q3JGI_hms_4,0.8411333,0.9270829145728643,0.9282557788944724,0.8243342864321609,0.8810251256281407,0.7773,0.7873598337173462,0.977725523335385,0.824538,0.811252,0.8276798641681671
70,deepmsa_q4JGI_0,0.86742,0.9305824120603016,0.9316261306532663,0.8282869698492463,0.8865276381909549,0.82,0.8007827401161194,0.975351110049693,0.796442,0.804977,0.8318222486972809
71,deepmsa_q4JGI_1,0.85764414,0.926832663316583,0.9268693467336684,0.8260680904522612,0.8825175879396986,0.788,0.8006783127784729,0.963883199074116,0.787574,0.796189,0.8274580717086792
72,deepmsa_q4JGI_2,0.8573292,0.920291959798995,0.9214050251256282,0.8102723668341709,0.8744020100502513,0.805,0.8111563920974731,0.923031349603652,0.786995,0.803223,0.8334665954113005
73,deepmsa_q4JGI_3,0.84655,0.91776783919598,0.9185477386934673,0.8064244120603015,0.8704020100502512,0.8003,0.7997069954872131,0.933658800944254,0.800291,0.804313,0.8311078250408173
74,deepmsa_q4JGI_4,0.84326833,0.9250231155778894,0.9253547738693467,0.8243226984924625,0.8775376884422114,0.797,0.7873479723930359,0.959871496936685,0.808876,0.813177,0.8276177525520325
75,deepmsa_q4JGI_hms_0,0.8580292,0.9220482412060301,0.9237010050251254,0.8198099447236181,0.8800653266331657,0.8076,0.8085307478904724,0.941622500436304,0.785418,0.793211,0.8275470650196075
76,deepmsa_q4JGI_hms_1,0.856425,0.9248944723618091,0.9261110552763817,0.8238140201005026,0.8828190954773871,0.799,0.8164636492729187,0.952881444672037,0.799493,0.806119,0.8320114588737487
77,deepmsa_q4JGI_hms_2,0.85633916,0.9165216080402011,0.9174160804020098,0.8151514422110553,0.8742914572864322,0.8057,0.8096751570701599,0.92273052935179,0.799192,0.797709,0.8328556036949157
78,deepmsa_q4JGI_hms_3,0.8559109,0.9277311557788944,0.9295577889447237,0.8272358492462312,0.8839447236180905,0.8066,0.7867855429649353,0.963642083605067,0.782899,0.802698,0.8232914185523986
79,deepmsa_q4JGI_hms_4,0.8552592,0.922689447236181,0.9238085427135678,0.818624256281407,0.879070351758794,0.806,0.8079343438148499,0.924404559608336,0.770333,0.789453,0.8268037390708922
80,deepmsa_qMSA_0,0.8775367,0.929372864321608,0.9304597989949748,0.832042105527638,0.8870954773869346,0.813,0.8080702424049377,0.980297421671918,0.800571,0.79805,0.8313005101680755
81,deepmsa_qMSA_1,0.8340025,0.8747341708542713,0.8755874371859296,0.7752322462311558,0.8324773869346731,0.731,0.7614412307739258,0.821200249841552,0.83247,0.809451,0.8126097667217256
82,deepmsa_qMSA_2,0.83243495,0.9054266331658293,0.9116331658291456,0.8161950351758795,0.8683768844221106,0.7466,0.7827705144882202,0.886799731787745,0.773061,0.785678,0.8218098807334899
83,deepmsa_qMSA_3,0.82627666,0.8656929648241206,0.861341206030151,0.7638747989949748,0.8248090452261306,0.7705,0.8009968996047974,0.756500932313147,0.799125,0.803983,0.813115348815918
84,deepmsa_qMSA_4,0.8190742,0.8770527638190955,0.877588944723618,0.7751759648241207,0.8343718592964823,0.717,0.7621479034423828,0.809491223396926,0.823403,0.808649,0.8130847477912904
85,deepmsa_qMSA_hh3_0,0.8663633,0.9272376884422111,0.9299608040201006,0.8279877788944722,0.8849045226130653,0.805,0.7865703105926514,0.968530986782279,0.804315,0.80258,0.8305614995956422
86,deepmsa_qMSA_hh3_1,0.86454254,0.9137653266331659,0.9180698492462311,0.8235953567839197,0.8761859296482412,0.8057,0.7931745648384094,0.932016919416914,0.809752,0.809959,0.8300382661819456
87,deepmsa_qMSA_hh3_2,0.8591192,0.9156874371859298,0.9196979899497486,0.8208365025125629,0.8764673366834171,0.797,0.781914472579956,0.934352294959998,0.813632,0.801717,0.8318913364410399
88,deepmsa_qMSA_hh3_3,0.8513583,0.9243371859296483,0.9258251256281406,0.8176185778894473,0.8751005025125628,0.786,0.7852094173431396,0.939036824072968,0.775656,0.775924,0.8309129190444946
89,deepmsa_qMSA_hh3_4,0.83934915,0.8733120603015077,0.8725085427135678,0.7736223065326633,0.8328844221105528,0.7495,0.7817655205726624,0.792640696617035,0.804658,0.803776,0.8129660606384277
90,deepmsa_qMSA_hhb_0,0.8282642,0.8692201005025126,0.8670552763819095,0.767750055276382,0.829683417085427,0.7603,0.7921647429466248,0.781136044236651,0.805761,0.801849,0.8141270744800566
91,deepmsa_qMSA_hhb_1,0.8226492,0.8905452261306533,0.8898949748743717,0.7737655477386934,0.8404773869346733,0.7314,0.7431069016456604,0.827278655999412,0.793875,0.788752,0.8111278855800629
92,deepmsa_qMSA_hhb_2,0.82125,0.8411708542713566,0.8378587939698493,0.7293384472361809,0.7967286432160806,0.77,0.8164474964141846,0.688012657413956,0.797444,0.793736,0.8193771719932557
93,deepmsa_qMSA_hhb_3,0.82073,0.8656402010050249,0.8615874371859296,0.7626963969849248,0.8227085427135679,0.77,0.7963445782661438,0.75024341180685,0.796206,0.799981,0.8158631896972656
94,deepmsa_qMSA_hhb_4,0.8202342,0.8713015075376886,0.8677422110552765,0.7629880854271357,0.8263216080402009,0.753,0.7835987210273743,0.763472613875391,0.788738,0.793078,0.8102711737155914
95,deepmsa_qMSA_hms_0,0.8778375,0.9297386934673368,0.9309412060301507,0.8291936984924625,0.8870301507537689,0.815,0.8070210218429565,0.988745648439868,0.808946,0.800604,0.8314316928386688
96,deepmsa_qMSA_hms_1,0.8548216,0.9240015075376885,0.9255025125628141,0.8176613768844223,0.8750804020100501,0.7876,0.7868594527244568,0.924774269994213,0.765014,0.771907,0.8338620781898498
97,deepmsa_qMSA_hms_2,0.8542567,0.9247125628140704,0.9271648241206029,0.8154640653266333,0.873221105527638,0.788,0.7843696475028992,0.942644370757516,0.772522,0.779494,0.8290874361991882
98,deepmsa_qMSA_hms_3,0.83557665,0.8614206030150755,0.864296984924623,0.754744432160804,0.8065577889447236,0.74,0.7652226090431213,0.765977918415711,0.783043,0.761614,0.8090554797649384
99,deepmsa_qMSA_hms_4,0.8321341,0.8678844221105528,0.8650417085427135,0.7671974472361808,0.8292160804020101,0.774,0.8116413354873657,0.750351339683473,0.783905,0.796918,0.8159205615520477
100,deepmsa_qMSA_jac_0,0.87567335,0.9294045226130653,0.9306899497487438,0.8292966331658292,0.8870502512562816,0.8135,0.8003167510032654,0.988869650681094,0.811668,0.801659,0.8311824715137481
101,deepmsa_qMSA_jac_1,0.85378915,0.9272211055276381,0.929421608040201,0.826015391959799,0.88078391959799,0.777,0.7928282618522644,0.95453940056398,0.760954,0.779699,0.8236723899841308
102,deepmsa_qMSA_jac_2,0.85281754,0.9296793969849245,0.9317698492462312,0.8303576683417085,0.8847336683417083,0.7764,0.7883989810943604,0.953889536966446,0.748948,0.783663,0.8187716269493102
103,deepmsa_qMSA_jac_3,0.8473975,0.928242713567839,0.9311206030150754,0.8132836432160803,0.8756884422110552,0.783,0.762684166431427,0.934327035244192,0.782895,0.782931,0.8304190742969512
104,deepmsa_qMSA_jac_4,0.83263916,0.8728562814070354,0.8716633165829146,0.7745078442211055,0.8330804020100502,0.75,0.7762848138809204,0.787136374909295,0.814407,0.802352,0.8147446846961974
105,def_drop_nos_0,0.7448483,0.8433015075376885,0.8448532663316585,0.7097362211055276,0.7643567839195978,0.7246,0.7567335963249207,0.671194279363271,0.804101,0.761789,0.7918809807300567
