,model,plddt_avg,af3_ranking_score
108,def_notemp_drop_nos_2.pdb,94.17528957397585,-1
109,default_1.pdb,94.16748237154133,-1
110,default_pdb70_new_1.pdb,94.14282512334485,-1
111,def_notemp_drop_nos_3.pdb,94.12950444782776,-1
112,def_esm_msa_1.pdb,94.12806900954128,-1
113,def_drop_nos_4.pdb,94.11446284041202,-1
114,def_notemp_drop_s_1.pdb,94.08087670089387,-1
115,def_notemp_1.pdb,94.06951326221142,-1
116,default_2.pdb,94.06950940249928,-1
117,def_notemp_drop_nos_4.pdb,94.0565045997427,-1
118,deepmsa_qMSA_hhb_1.pdb,94.03888450189233,-1
119,def_esm_msa_2.pdb,94.0371817280826,-1
120,default_3.pdb,94.02967551303333,-1
121,default_pdb70_new_2.pdb,94.02585731780458,-1
122,def_esm_msa_3.pdb,94.01669582823685,-1
123,deepmsa_qMSA_hhb_2.pdb,94.01594888620865,-1
124,def_notemp_2.pdb,94.0049767300493,-1
125,default_pdb70_new_3.pdb,93.99830200892208,-1
126,default_pdb70_new_4.pdb,93.99099469038394,-1
127,def_drop_s_2.pdb,93.9908965977975,-1
128,def_notemp_drop_s_2.pdb,93.98528984606934,-1
129,deepmsa_qMSA_hhb_3.pdb,93.98173523623522,-1
130,deepmsa_qMSA_hhb_4.pdb,93.95853986079821,-1
131,def_notemp_3.pdb,93.93988858586775,-1
132,default_seq_temp_3.pdb,93.92455202156,-1
133,def_notemp_4.pdb,93.91607824408467,-1
134,def_drop_s_3.pdb,93.91522726457335,-1
135,def_drop_s_4.pdb,93.91335239819539,-1
136,default_4.pdb,93.88028737870152,-1
137,def_esm_msa_4.pdb,93.87392915818666,-1
138,default_seq_temp_4.pdb,93.86939062851576,-1
139,def_notemp_drop_s_3.pdb,93.85141415939123,-1
140,def_ptm_not_drop_nos_0.pdb,93.84006978959324,-1
141,def_notemp_drop_s_4.pdb,93.79932210562602,-1
142,dhr_0.pdb,93.77268652023824,-1
143,def_ptm_not_drop_s_1.pdb,93.73627214005897,-1
144,def_ptm_not_drop_s_2.pdb,93.70415555704847,-1
145,def_ptm_not_drop_nos_1.pdb,93.68405877171429,-1
146,def_ptm_not_drop_s_3.pdb,93.4904532695045,-1
147,def_esm_msa_ckpt5_0.pdb,93.41876797363352,-1
148,def_ptm_notemp_0.pdb,93.37170380281924,-1
149,def_esm_msa_ckpt5_1.pdb,93.35968905460359,-1
150,def_esm_msa_ckpt5_2.pdb,93.35932953326366,-1
151,def_esm_msa_ckpt5_3.pdb,93.33674560507795,-1
152,def_ptm_notemp_1.pdb,93.32928396341507,-1
153,def_esm_msa_ckpt5_4.pdb,93.32449072961224,-1
154,def_ptm_not_drop_s_4.pdb,93.32167800939392,-1
155,def_ptm_not_drop_nos_2.pdb,93.31293753183783,-1
156,dhr_1.pdb,93.296034734605,-1
157,def_ptm_not_drop_nos_3.pdb,93.21478630910947,-1
158,def_ptm_not_drop_nos_4.pdb,93.12128381263403,-1
159,def_ptm_drop_nos_0.pdb,93.00523981488386,-1
160,default_ptm_0.pdb,92.95441145033321,-1
161,def_ptm_notemp_2.pdb,92.94398644105688,-1
162,def_ptm_drop_s_0.pdb,92.89147034805022,-1
163,def_ptm_drop_s_1.pdb,92.86169827722178,-1
164,def_ptm_drop_nos_1.pdb,92.85109720552188,-1
165,def_ptm_notemp_3.pdb,92.83707589434525,-1
166,def_ptm_drop_nos_2.pdb,92.80468697844483,-1
167,default_ptm_1.pdb,92.75742484680652,-1
168,def_ptm_drop_nos_3.pdb,92.75487680771852,-1
169,def_ptm_drop_s_2.pdb,92.72697290868072,-1
170,def_ptm_notemp_4.pdb,92.66948318361102,-1
171,dhr_2.pdb,92.65560602028667,-1
172,default_ptm_2.pdb,92.62595218559107,-1
173,def_ptm_drop_nos_4.pdb,92.60573977573283,-1
174,dhr_3.pdb,92.58170134051359,-1
175,default_ptm_3.pdb,92.57897400969965,-1
176,dhr_4.pdb,92.5759823177457,-1
177,def_ptm_drop_s_3.pdb,92.57582327648839,-1
178,def_ptm_drop_s_4.pdb,92.5649223753976,-1
179,default_ptm_4.pdb,92.41844484633863,-1
