,model,score
172,deepmsa_dMSA_hhb_2,0.8204619047619047
173,deepmsa_q3JGI_hms_2,0.8196830687830687
174,deepmsa_dMSA_hhb_4,0.8177423280423279
175,deepmsa_dMSA_jac_4,0.8157095238095238
176,deepmsa_qMSA_jac_0,0.8111248677248679
177,deepmsa_q3JGI_4,0.8108925925925925
178,deepmsa_dMSA_hhb_3,0.8094126984126985
179,deepmsa_q3JGI_2,0.8044841269841271
180,deepmsa_qMSA_jac_1,0.7999174603174604
181,deepmsa_dMSA_jac_2,0.7958724867724867
182,deepmsa_q3JGI_hms_4,0.7919798941798942
183,deepmsa_qMSA_jac_4,0.790278835978836
184,deepmsa_q3JGI_hms_3,0.7883396825396825
185,deepmsa_q3JGI_hms_1,0.788215343915344
186,deepmsa_q3JGI_1,0.7740206349206349
187,af3_pawan_2,0.7717306878306879
188,deepmsa_qMSA_jac_3,0.7706296296296297
189,deepmsa_qMSA_jac_2,0.7602587301587301
