,model,plddt_avg,af3_ranking_score
44,deepmsa_qMSA_hhb_4.pdb,91.6096261778174,-1
45,dmsa_dom_parser_0.pdb,91.02785719971101,-1
46,dmsa_dom_parser_1.pdb,90.99631628002027,-1
47,dmsa_dom_parser_2.pdb,90.94619378701861,-1
48,dmsa_dom_manual_0.pdb,90.88368562656571,-1
49,dmsa_dom_parser_3.pdb,90.88328209988897,-1
50,dmsa_dom_manual_1.pdb,90.88222779899553,-1
51,dmsa_dom_parser_4.pdb,90.87434931578383,-1
52,dmsa_dom_manual_2.pdb,90.87188738741469,-1
53,dmsa_dom_manual_3.pdb,90.87157141267645,-1
54,dmsa_dom_manual_4.pdb,90.8623215715742,-1
55,dmsa_dom_hhsearch_0.pdb,90.82938606745309,-1
56,dmsa_dom_hhsearch_1.pdb,90.66284838195745,-1
57,dmsa_dom_hhsearch_2.pdb,90.64446045624923,-1
58,dmsa_dom_hhsearch_3.pdb,90.61463204891851,-1
59,dmsa_dom_hhsearch_4.pdb,90.60405109027926,-1
60,def_notemp_0.pdb,90.52610925665185,-1
61,default_seq_temp_0.pdb,90.51611717923427,-1
62,default_seq_temp_1.pdb,90.45378903133667,-1
63,default_seq_temp_2.pdb,90.41494317114694,-1
64,default_pdb70_new_0.pdb,90.40543667298405,-1
65,def_notemp_1.pdb,90.35775580756867,-1
66,default_seq_temp_3.pdb,90.30267889214797,-1
67,default_seq_temp_4.pdb,90.29067042930038,-1
68,default_pdb70_new_1.pdb,90.25761685981007,-1
69,default_pdb70_new_2.pdb,90.2105733647281,-1
70,def_notemp_2.pdb,90.17885833463946,-1
71,deepmsa_dMSA_hhb_0.pdb,90.1066139209511,-1
72,default_pdb70_new_3.pdb,90.1014136819728,-1
73,def_notemp_3.pdb,90.0956066703895,-1
74,def_notemp_4.pdb,90.07665150624254,-1
75,def_ptm_notemp_0.pdb,90.07578276911259,-1
76,default_pdb70_new_4.pdb,90.07444504602874,-1
77,def_ptm_notemp_1.pdb,89.95949620852268,-1
78,def_ptm_notemp_2.pdb,89.93742927859441,-1
79,deepmsa_dMSA_hhb_1.pdb,89.9329083106983,-1
80,deepmsa_dMSA_hhb_2.pdb,89.93056254767585,-1
81,deepmsa_dMSA_hhb_3.pdb,89.85149498704335,-1
82,deepmsa_dMSA_hhb_4.pdb,89.82574286660012,-1
83,deepmsa_dMSA_0.pdb,89.7095628823057,-1
84,deepmsa_dMSA_jac_0.pdb,89.67634411026769,-1
85,deepmsa_DeepJGI_0.pdb,89.63709935900572,-1
86,def_ptm_notemp_3.pdb,89.62895603965204,-1
87,deepmsa_dMSA_1.pdb,89.62725798612902,-1
88,def_ptm_notemp_4.pdb,89.62369787099652,-1
89,deepmsa_dMSA_2.pdb,89.62259630053885,-1
90,deepmsa_dMSA_3.pdb,89.61228794974275,-1
91,deepmsa_dMSA_jac_1.pdb,89.61200806414523,-1
92,deepmsa_dMSA_4.pdb,89.6070094561025,-1
93,deepmsa_DeepJGI_1.pdb,89.57765824106689,-1
94,deepmsa_dMSA_jac_2.pdb,89.55791168003759,-1
95,deepmsa_dMSA_jac_3.pdb,89.55632545459525,-1
96,deepmsa_DeepJGI_2.pdb,89.53946610382653,-1
97,deepmsa_dMSA_jac_4.pdb,89.518598063198,-1
98,deepmsa_DeepJGI_3.pdb,89.51365881184464,-1
99,deepmsa_DeepJGI_4.pdb,89.49803728049974,-1
100,def_notemp_drop_nos_0.pdb,89.00578721933181,-1
101,def_notemp_drop_s_0.pdb,88.90826506311465,-1
102,def_notemp_drop_nos_1.pdb,88.81534014043464,-1
103,def_notemp_drop_s_1.pdb,88.81089074221912,-1
104,def_ptm_not_drop_s_0.pdb,88.74861747208098,-1
105,deepmsa_qMSA_hh3_0.pdb,88.69205026109297,-1
106,deepmsa_qMSA_hh3_1.pdb,88.68926641106526,-1
107,def_notemp_drop_nos_2.pdb,88.62969378918686,-1
108,deepmsa_qMSA_jac_0.pdb,88.60950474668718,-1
109,def_notemp_drop_s_2.pdb,88.60552839326239,-1
110,deepmsa_qMSA_jac_1.pdb,88.60546040173097,-1
111,deepmsa_qMSA_hh3_2.pdb,88.5906403959413,-1
112,deepmsa_qMSA_hh3_3.pdb,88.56952560692967,-1
113,def_notemp_drop_nos_3.pdb,88.5430569729283,-1
114,def_ptm_not_drop_s_1.pdb,88.53891455583542,-1
115,def_notemp_drop_s_3.pdb,88.52733383802202,-1
116,deepmsa_qMSA_hh3_4.pdb,88.51074999717214,-1
117,deepmsa_qMSA_jac_2.pdb,88.50955662665211,-1
118,def_ptm_not_drop_nos_0.pdb,88.5058046395379,-1
119,deepmsa_qMSA_jac_3.pdb,88.50049940447467,-1
120,deepmsa_qMSA_jac_4.pdb,88.48548497838793,-1
121,def_notemp_drop_nos_4.pdb,88.48445724864762,-1
122,def_notemp_drop_s_4.pdb,88.48437493398198,-1
123,def_ptm_not_drop_nos_1.pdb,88.44235278294194,-1
124,def_ptm_not_drop_nos_2.pdb,88.3922551838708,-1
125,def_ptm_not_drop_nos_3.pdb,88.3842168315346,-1
126,def_ptm_not_drop_s_2.pdb,88.3727659664464,-1
127,def_ptm_not_drop_nos_4.pdb,88.37064228390206,-1
128,def_ptm_not_drop_s_3.pdb,88.29847905563403,-1
129,dhr_0.pdb,88.29666566277781,-1
130,def_ptm_not_drop_s_4.pdb,88.2939069476561,-1
131,dhr_1.pdb,88.25324593808914,-1
132,dhr_2.pdb,88.20231593208804,-1
133,dhr_3.pdb,88.17651705699538,-1
134,dhr_4.pdb,87.99682198652138,-1
135,af3_pawan_8.pdb,87.94401550292969,0.85
136,af3_pawan_9.pdb,87.87913513183594,0.85
137,deepmsa_q4JGI_hms_0.pdb,87.85872235067593,-1
138,deepmsa_q3JGI_hms_0.pdb,87.8423824371909,-1
139,deepmsa_q4JGI_hms_1.pdb,87.74604728131338,-1
140,deepmsa_q4JGI_hms_2.pdb,87.69963160391292,-1
141,deepmsa_q4JGI_hms_3.pdb,87.63513065887557,-1
142,deepmsa_q4JGI_hms_4.pdb,87.54541079901215,-1
143,deepmsa_q3JGI_hms_1.pdb,87.27137150908476,-1
144,af3_jian_7.pdb,87.19818115234375,0.85
145,deepmsa_q3JGI_hms_2.pdb,87.19554200804482,-1
146,af3_jian_9.pdb,87.16544342041016,0.85
147,deepmsa_q3JGI_hms_3.pdb,87.1487440412311,-1
148,deepmsa_q3JGI_hms_4.pdb,87.13266561968241,-1
149,af3_jian_8.pdb,87.03240966796875,0.85
150,af3_pawan_0.pdb,86.91098022460938,0.86
151,af3_jian_2.pdb,86.91008758544922,0.86
152,af3_jian_5.pdb,86.68299865722656,0.85
153,deepmsa_qMSA_hms_0.pdb,86.50890675247688,-1
154,af3_pawan_4.pdb,86.44282531738281,0.86
155,af3_pawan_1.pdb,86.43032836914062,0.86
156,af3_jian_1.pdb,86.41068267822266,0.86
157,af3_jian_4.pdb,86.38716888427734,0.85
158,af3_jian_3.pdb,86.37615966796875,0.85
159,af3_pawan_7.pdb,86.04732513427734,0.85
160,af3_pawan_5.pdb,85.89342498779297,0.86
161,af3_pawan_6.pdb,85.87734985351562,0.86
162,deepmsa_qMSA_hms_1.pdb,85.71865082802117,-1
163,deepmsa_qMSA_hms_2.pdb,85.63592218800754,-1
164,af3_pawan_2.pdb,85.50055694580078,0.86
165,deepmsa_qMSA_hms_3.pdb,85.4950591047724,-1
166,deepmsa_qMSA_hms_4.pdb,85.42475031546607,-1
167,af3_pawan_3.pdb,85.35979461669922,0.86
168,af3_jian_0.pdb,84.65413665771484,0.86
169,def_esm_msa_ckpt5_0.pdb,84.5591520780885,-1
170,def_esm_msa_ckpt5_1.pdb,83.56107611368444,-1
171,af3_jian_6.pdb,82.92021179199219,0.85
172,def_esm_msa_ckpt5_2.pdb,82.36131478431705,-1
173,def_esm_msa_ckpt5_3.pdb,79.14391570671344,-1
174,def_esm_msa_ckpt5_4.pdb,75.67204461480925,-1
175,deepmsa_qMSA_0.pdb,74.3547011257677,-1
176,deepmsa_q3JGI_0.pdb,74.31702967432382,-1
177,deepmsa_qMSA_1.pdb,74.27690015623217,-1
178,def_esm_msa_0.pdb,74.25557308763089,-1
179,deepmsa_qMSA_2.pdb,74.11308357549353,-1
180,deepmsa_qMSA_3.pdb,74.06320660524491,-1
181,default_0.pdb,74.06179897845666,-1
182,deepmsa_qMSA_4.pdb,74.03741300837122,-1
183,def_esm_msa_1.pdb,74.01568805251316,-1
184,deepmsa_q3JGI_1.pdb,73.9612825464884,-1
185,def_esm_msa_2.pdb,73.7378560424774,-1
186,deepmsa_q3JGI_2.pdb,73.73539360316161,-1
187,def_esm_msa_3.pdb,73.63835958533056,-1
188,def_ptm_drop_nos_0.pdb,73.62580290103105,-1
189,def_esm_msa_4.pdb,73.58742195583143,-1
190,def_drop_s_0.pdb,73.5447165530684,-1
191,def_drop_nos_0.pdb,73.52872476255408,-1
192,deepmsa_q4JGI_0.pdb,73.48759477684499,-1
193,deepmsa_q3JGI_3.pdb,73.43376966705102,-1
194,deepmsa_q4JGI_1.pdb,73.36894833509861,-1
195,default_1.pdb,73.27406369623421,-1
196,deepmsa_q4JGI_2.pdb,73.13759907064494,-1
197,deepmsa_q4JGI_3.pdb,73.07844671345379,-1
198,deepmsa_q3JGI_4.pdb,73.05798840625428,-1
199,deepmsa_q4JGI_4.pdb,73.01470108525365,-1
200,default_2.pdb,72.51301562079145,-1
201,def_ptm_drop_nos_1.pdb,72.20740206145375,-1
202,def_ptm_drop_nos_2.pdb,72.0274685560061,-1
203,default_ptm_0.pdb,71.96827902467858,-1
204,default_3.pdb,71.86041576833715,-1
205,def_drop_s_1.pdb,71.82161158973463,-1
206,def_ptm_drop_s_0.pdb,71.77529965849142,-1
207,default_4.pdb,71.68976378766108,-1
208,def_drop_s_2.pdb,71.66248047328682,-1
209,def_drop_nos_1.pdb,71.26804158818537,-1
210,def_drop_nos_2.pdb,71.26469398776415,-1
211,def_ptm_drop_nos_3.pdb,71.25664772679836,-1
212,def_ptm_drop_s_1.pdb,71.01740923058098,-1
213,def_drop_s_3.pdb,70.96069839028094,-1
214,def_drop_s_4.pdb,70.82249000753903,-1
215,def_drop_nos_3.pdb,70.81579856393576,-1
216,def_ptm_drop_nos_4.pdb,70.81117945794725,-1
217,def_ptm_drop_s_2.pdb,70.80507773846868,-1
218,def_ptm_drop_s_3.pdb,70.08468209103292,-1
219,def_drop_nos_4.pdb,70.04435012543698,-1
220,def_ptm_drop_s_4.pdb,69.90299863557613,-1
221,default_ptm_1.pdb,69.76815900425862,-1
222,default_ptm_2.pdb,69.76180992363417,-1
223,default_ptm_3.pdb,69.62525801556669,-1
224,default_ptm_4.pdb,69.38073793909817,-1
