,model,plddt_avg,af3_ranking_score
0,deepmsa_dMSA_hhb_0.pdb,92.21295677556557,-1
1,deepmsa_dMSA_hhb_1.pdb,92.20750143255908,-1
2,deepmsa_dMSA_hhb_2.pdb,92.20097650123725,-1
3,deepmsa_dMSA_hhb_3.pdb,91.89735690285427,-1
4,deepmsa_dMSA_hhb_4.pdb,91.83476257084592,-1
5,def_ptm_notemp_0.pdb,90.88813330588576,-1
6,colabfold_web_0.pdb,90.80955501972893,-1
7,def_ptm_notemp_1.pdb,90.69026342020933,-1
8,colabfold_web_1.pdb,90.68396933526829,-1
9,colabfold_web_not_0.pdb,90.6333615925431,-1
10,colabfold_web_2.pdb,90.60400521839966,-1
11,colabfold_web_not_1.pdb,90.55176137797055,-1
12,def_ptm_not_drop_nos_0.pdb,90.53652739039974,-1
13,def_ptm_notemp_2.pdb,90.52730126093226,-1
14,colabfold_web_not_2.pdb,90.51208116524909,-1
15,colabfold_web_not_3.pdb,90.5117385607431,-1
16,colabfold_web_3.pdb,90.48562300726124,-1
17,colabfold_web_4.pdb,90.47398419795772,-1
18,def_ptm_notemp_3.pdb,90.46403328235662,-1
19,colabfold_web_not_4.pdb,90.42292741101879,-1
20,def_ptm_notemp_4.pdb,90.40273011546023,-1
21,def_ptm_not_drop_s_0.pdb,90.35515720043095,-1
22,default_seq_temp_0.pdb,90.33783681006474,-1
23,def_notemp_0.pdb,90.28794181070218,-1
24,def_ptm_not_drop_s_1.pdb,90.27712985080406,-1
25,default_pdb70_new_0.pdb,90.24412993056781,-1
26,default_seq_temp_1.pdb,90.19992862275602,-1
27,default_seq_temp_2.pdb,90.19302900340607,-1
28,def_ptm_not_drop_nos_1.pdb,90.19280622905538,-1
29,default_pdb70_new_1.pdb,90.12220723044565,-1
30,default_pdb70_new_2.pdb,90.12199588115752,-1
31,def_ptm_not_drop_s_2.pdb,90.1142931315199,-1
32,default_seq_temp_3.pdb,90.10595528845094,-1
33,default_pdb70_new_3.pdb,90.09477580677046,-1
34,default_pdb70_new_4.pdb,90.08288802935482,-1
35,def_ptm_not_drop_s_3.pdb,90.07641185723008,-1
36,default_seq_temp_4.pdb,90.06679323723148,-1
37,def_ptm_drop_s_0.pdb,90.0428464197941,-1
38,def_notemp_1.pdb,90.03157495909971,-1
39,def_notemp_2.pdb,90.02476904494611,-1
40,def_ptm_not_drop_s_4.pdb,90.00803792510786,-1
41,def_ptm_drop_s_1.pdb,89.99976824481259,-1
42,def_notemp_3.pdb,89.99558086098142,-1
43,def_notemp_4.pdb,89.99327516725434,-1
44,def_ptm_not_drop_nos_2.pdb,89.97189770517754,-1
45,def_notemp_drop_nos_0.pdb,89.93583675809002,-1
46,def_esm_msa_0.pdb,89.89210211084584,-1
47,def_esm_msa_1.pdb,89.88911544123894,-1
48,def_drop_s_0.pdb,89.86076465484017,-1
49,def_drop_nos_0.pdb,89.85220082912053,-1
50,def_esm_msa_2.pdb,89.8467671084817,-1
51,def_esm_msa_3.pdb,89.8347155006813,-1
52,def_esm_msa_4.pdb,89.83052150347285,-1
53,def_ptm_not_drop_nos_3.pdb,89.80494749858444,-1
54,def_ptm_not_drop_nos_4.pdb,89.78754379297926,-1
55,def_drop_nos_1.pdb,89.71741649727686,-1
56,def_notemp_drop_s_0.pdb,89.69608090613748,-1
57,def_notemp_drop_s_1.pdb,89.67994243709363,-1
58,def_notemp_drop_nos_1.pdb,89.66654775296264,-1
59,def_notemp_drop_s_2.pdb,89.65656900081801,-1
60,def_notemp_drop_nos_2.pdb,89.62949956549035,-1
61,dhr_0.pdb,89.56866731105184,-1
62,def_drop_s_1.pdb,89.5462449940784,-1
63,def_notemp_drop_s_3.pdb,89.53126376344723,-1
64,default_ptm_0.pdb,89.52518134025206,-1
65,def_ptm_drop_s_2.pdb,89.51727012187716,-1
66,def_drop_nos_2.pdb,89.49949332568005,-1
67,def_notemp_drop_nos_3.pdb,89.49176335390239,-1
68,default_0.pdb,89.48842630845724,-1
69,def_notemp_drop_s_4.pdb,89.48612726733231,-1
70,def_drop_s_2.pdb,89.4599000577293,-1
71,default_ptm_1.pdb,89.4505350121736,-1
72,def_drop_nos_3.pdb,89.44627722312545,-1
73,def_notemp_drop_nos_4.pdb,89.43704121954849,-1
74,def_ptm_drop_nos_0.pdb,89.4358309260772,-1
75,dhr_1.pdb,89.42999460251052,-1
76,def_ptm_drop_s_3.pdb,89.42645922059154,-1
77,def_ptm_drop_nos_1.pdb,89.41803624220346,-1
78,default_1.pdb,89.4036801944964,-1
79,def_drop_s_3.pdb,89.4015260709291,-1
80,default_2.pdb,89.4004308783841,-1
81,def_drop_nos_4.pdb,89.36346432012529,-1
82,default_3.pdb,89.36133832298324,-1
83,def_ptm_drop_s_4.pdb,89.32905932757218,-1
84,dhr_2.pdb,89.31506958832215,-1
85,dhr_3.pdb,89.27919954225847,-1
86,def_drop_s_4.pdb,89.26623868501508,-1
87,default_4.pdb,89.25531708070963,-1
88,dhr_4.pdb,89.23705427730319,-1
89,def_ptm_drop_nos_2.pdb,89.20774295657164,-1
90,def_ptm_drop_nos_3.pdb,89.18089511048416,-1
91,default_ptm_2.pdb,89.15810650534863,-1
92,def_ptm_drop_nos_4.pdb,89.14008124568258,-1
93,default_ptm_3.pdb,89.13579598741069,-1
94,default_ptm_4.pdb,89.12329338238969,-1
95,af3_pawan_1.pdb,89.05963897705078,0.69
96,deepmsa_qMSA_hhb_0.pdb,89.00731174274596,-1
97,af3_pawan_3.pdb,88.97161865234375,0.68
98,af3_pawan_9.pdb,88.9674301147461,0.67
99,deepmsa_DeepJGI_0.pdb,88.94441017452517,-1
100,af3_jian_9.pdb,88.94214630126953,0.67
101,ori_seq_temp_0.pdb,88.9382828543791,-1
102,af3_pawan_4.pdb,88.91353607177734,0.68
103,af3_pawan_0.pdb,88.9123306274414,0.7
104,af3_pawan_2.pdb,88.87939453125,0.68
105,af3_jian_3.pdb,88.87820434570312,0.68
106,af3_pawan_7.pdb,88.86431884765625,0.67
107,def_esm_msa_ckpt5_0.pdb,88.86208684117237,-1
108,ori_seq_temp_1.pdb,88.85923183217157,-1
109,af3_jian_1.pdb,88.84346771240234,0.69
110,deepmsa_dMSA_hms_0.pdb,88.83996163745171,-1
111,original_0.pdb,88.81579242145315,-1
112,original_1.pdb,88.81296312543834,-1
113,def_esm_msa_ckpt5_1.pdb,88.81064806204866,-1
114,af3_pawan_5.pdb,88.8099365234375,0.67
115,af3_jian_5.pdb,88.8058090209961,0.67
116,original_2.pdb,88.79407859546679,-1
117,deepmsa_dMSA_hms_1.pdb,88.7776770885891,-1
118,ori_seq_temp_2.pdb,88.775946221144,-1
119,af3_jian_6.pdb,88.77042388916016,0.67
120,af3_jian_7.pdb,88.76898193359375,0.67
121,original_3.pdb,88.76378359645527,-1
122,af3_jian_4.pdb,88.75664520263672,0.68
123,ori_seq_temp_3.pdb,88.75397143584766,-1
124,original_4.pdb,88.75388378972512,-1
125,ori_seq_temp_4.pdb,88.75057331981614,-1
126,def_esm_msa_ckpt5_2.pdb,88.74519214249364,-1
127,af3_pawan_8.pdb,88.73927307128906,0.67
128,def_esm_msa_ckpt5_3.pdb,88.70952711837249,-1
129,af3_jian_2.pdb,88.69976043701172,0.68
130,def_esm_msa_ckpt5_4.pdb,88.69966521404814,-1
131,af3_pawan_6.pdb,88.69915771484375,0.67
132,deepmsa_dMSA_hms_2.pdb,88.68713564075358,-1
133,deepmsa_dMSA_hms_3.pdb,88.66045548354457,-1
134,af3_jian_0.pdb,88.63269805908203,0.71
135,deepmsa_dMSA_0.pdb,88.61296447131745,-1
136,deepmsa_dMSA_1.pdb,88.59904400274806,-1
137,deepmsa_dMSA_hms_4.pdb,88.59845533106486,-1
138,deepmsa_qMSA_hhb_1.pdb,88.54469898773088,-1
139,deepmsa_DeepJGI_hms_0.pdb,88.54289055454677,-1
140,deepmsa_dMSA_2.pdb,88.5235481162568,-1
141,deepmsa_dMSA_3.pdb,88.50219512311283,-1
142,deepmsa_dMSA_4.pdb,88.46945135454632,-1
143,af3_jian_8.pdb,88.45964050292969,0.67
144,deepmsa_DeepJGI_1.pdb,88.40958414644663,-1
145,deepmsa_DeepJGI_2.pdb,88.38869313307075,-1
146,deepmsa_qMSA_hhb_2.pdb,88.3150023362072,-1
147,deepmsa_DeepJGI_hms_1.pdb,88.30488734761947,-1
148,deepmsa_qMSA_hhb_3.pdb,88.30197235897435,-1
149,deepmsa_qMSA_hhb_4.pdb,88.27144943804124,-1
150,deepmsa_DeepJGI_3.pdb,88.25472899575556,-1
151,deepmsa_dMSA_jac_0.pdb,88.22885831585644,-1
152,deepmsa_dMSA_jac_1.pdb,88.2145015461254,-1
153,deepmsa_DeepJGI_hms_2.pdb,88.19375662880499,-1
154,deepmsa_dMSA_jac_2.pdb,88.1899358123582,-1
155,deepmsa_DeepJGI_hms_3.pdb,88.1799085324451,-1
156,deepmsa_DeepJGI_4.pdb,88.16384831950995,-1
157,deepmsa_dMSA_jac_3.pdb,88.15846487549534,-1
158,deepmsa_DeepJGI_hms_4.pdb,88.15790118635098,-1
159,deepmsa_dMSA_jac_4.pdb,88.12286294425355,-1
160,deepmsa_q3JGI_hms_0.pdb,86.04622633607468,-1
161,deepmsa_qMSA_jac_0.pdb,85.81557054066141,-1
162,deepmsa_qMSA_hh3_0.pdb,85.79652636413003,-1
163,deepmsa_qMSA_hh3_1.pdb,85.69964025040002,-1
164,deepmsa_qMSA_hh3_2.pdb,85.6784195259379,-1
165,deepmsa_q3JGI_hms_1.pdb,85.66526777795963,-1
166,deepmsa_qMSA_hh3_3.pdb,85.57820667246298,-1
167,deepmsa_q3JGI_0.pdb,85.54756116304024,-1
168,deepmsa_qMSA_jac_1.pdb,85.54665047691157,-1
169,deepmsa_qMSA_jac_2.pdb,85.53841525092976,-1
170,deepmsa_qMSA_jac_3.pdb,85.51994064719625,-1
171,deepmsa_q3JGI_hms_2.pdb,85.49540835906095,-1
172,deepmsa_q3JGI_1.pdb,85.44184244131951,-1
173,deepmsa_q3JGI_2.pdb,85.42772714960755,-1
174,deepmsa_q3JGI_hms_3.pdb,85.42047990803347,-1
175,deepmsa_q3JGI_3.pdb,85.40497358894343,-1
176,deepmsa_qMSA_0.pdb,85.36414093701498,-1
177,deepmsa_qMSA_jac_4.pdb,85.34859916677007,-1
178,deepmsa_qMSA_hh3_4.pdb,85.339285876177,-1
179,deepmsa_q3JGI_4.pdb,85.27132411469424,-1
180,deepmsa_q3JGI_hms_4.pdb,85.09726909926061,-1
181,deepmsa_qMSA_1.pdb,85.09300200557446,-1
182,deepmsa_qMSA_2.pdb,84.84714508522667,-1
