,model,score
0,def_esm_msa_4,0.9985162011173184
1,def_esm_msa_3,0.9985016759776537
2,default_3,0.998491620111732
3,def_esm_msa_0,0.9984770949720669
4,def_esm_msa_2,0.9984703910614525
5,def_drop_nos_3,0.9984569832402235
6,default_2,0.9984547486033521
7,def_notemp_0,0.9984424581005588
8,def_esm_msa_1,0.9984290502793295
9,default_seq_temp_0,0.9984206703910614
10,default_seq_temp_2,0.9984206703910613
11,default_seq_temp_3,0.9984134078212291
12,def_drop_nos_0,0.9984134078212291
13,def_notemp_4,0.9984100558659217
14,def_drop_s_0,0.9984061452513966
15,original_1,0.9984055865921787
16,default_seq_temp_1,0.9983910614525139
17,ori_seq_temp_4,0.9983905027932962
18,default_pdb70_new_0,0.9983899441340781
19,def_notemp_drop_nos_0,0.9983865921787709
20,default_0,0.9983793296089384
21,def_drop_nos_2,0.9983737430167597
22,def_drop_s_2,0.9983670391061452
23,def_notemp_drop_s_1,0.9983631284916201
24,original_0,0.9983608938547485
25,original_4,0.9983558659217876
26,ori_seq_temp_1,0.9983530726256983
27,default_pdb70_new_2,0.9983513966480447
28,def_drop_nos_1,0.9983469273743015
29,def_notemp_2,0.9983469273743015
30,def_notemp_drop_nos_2,0.9983418994413407
31,original_2,0.9983324022346368
32,ori_seq_temp_0,0.9983307262569833
33,def_notemp_3,0.9983262569832402
34,default_pdb70_new_1,0.9983206703910614
35,ori_seq_temp_3,0.9983178770949721
36,def_drop_s_3,0.9983134078212289
37,original_3,0.9983039106145251
38,def_notemp_1,0.9983011173184357
39,default_seq_temp_4,0.9982983240223462
40,def_drop_s_1,0.9982798882681563
41,ori_seq_temp_2,0.9982782122905028
42,default_pdb70_new_3,0.9982631284916201
43,default_pdb70_new_4,0.9982592178770949
44,def_notemp_drop_s_0,0.9982279329608937
45,def_notemp_drop_nos_1,0.9982184357541897
46,deepmsa_dMSA_jac_1,0.9982150837988828
47,dhr_0,0.9982016759776535
48,def_drop_s_4,0.9981826815642456
49,def_drop_nos_4,0.9981754189944135
50,default_1,0.9981625698324024
51,dhr_1,0.9981608938547485
52,def_notemp_drop_s_3,0.9981296089385473
53,def_ptm_drop_s_1,0.9981201117318438
54,default_ptm_0,0.9981111731843576
55,deepmsa_dMSA_jac_2,0.9981106145251398
56,deepmsa_dMSA_hms_3,0.9980810055865922
57,deepmsa_q4JGI_3,0.9980793296089384
58,deepmsa_qMSA_1,0.9980743016759778
59,default_4,0.9980581005586592
60,default_ptm_2,0.9980480446927374
61,deepmsa_q3JGI_1,0.9980458100558658
62,dhr_4,0.9980279329608938
63,deepmsa_qMSA_jac_2,0.9980100558659217
64,def_ptm_drop_s_2,0.9980089385474862
65,deepmsa_q3JGI_4,0.9980083798882681
66,deepmsa_dMSA_jac_4,0.9980022346368715
67,def_notemp_drop_nos_4,0.9979804469273743
68,deepmsa_DeepJGI_hms_2,0.9979620111731844
69,deepmsa_qMSA_jac_4,0.9979603351955308
70,deepmsa_DeepJGI_hms_0,0.9979592178770951
71,deepmsa_dMSA_3,0.9979586592178771
72,deepmsa_q4JGI_4,0.9979474860335197
73,def_notemp_drop_s_4,0.9979340782122905
74,deepmsa_qMSA_2,0.9979340782122905
75,deepmsa_DeepJGI_hms_1,0.9979262569832403
76,def_ptm_drop_nos_0,0.997917877094972
77,deepmsa_dMSA_jac_3,0.9979033519553073
78,def_notemp_drop_s_2,0.9979016759776537
79,deepmsa_q4JGI_0,0.9978966480446926
80,def_ptm_not_drop_s_0,0.997895530726257
81,deepmsa_dMSA_0,0.9978927374301675
82,deepmsa_DeepJGI_4,0.9978793296089384
83,deepmsa_dMSA_hms_4,0.9978569832402234
84,deepmsa_dMSA_jac_0,0.9978497206703911
85,deepmsa_dMSA_1,0.9978458100558658
86,def_ptm_drop_nos_3,0.9978424581005586
