,model,plddt_avg,af3_ranking_score
33,def_ptm_notemp_0.pdb,89.3468715980052,-1
34,def_ptm_notemp_1.pdb,89.33341908988545,-1
35,default_pdb70_new_1.pdb,89.29914461382434,-1
36,def_ptm_notemp_2.pdb,89.27654527418316,-1
37,def_ptm_notemp_3.pdb,89.27417722476645,-1
38,def_ptm_notemp_4.pdb,89.26739669736126,-1
39,def_notemp_2.pdb,89.25557936416597,-1
40,default_seq_temp_0.pdb,89.24747263029971,-1
41,def_notemp_3.pdb,89.23349488431053,-1
42,def_notemp_4.pdb,89.21981088638503,-1
43,deepmsa_DeepJGI_hms_0.pdb,89.21211538635372,-1
44,deepmsa_dMSA_jac_0.pdb,89.08443173468416,-1
45,default_pdb70_new_2.pdb,89.06076850596993,-1
46,deepmsa_DeepJGI_hms_1.pdb,89.0186250246708,-1
47,default_seq_temp_1.pdb,89.01590561217627,-1
48,default_pdb70_new_3.pdb,89.01448023332645,-1
49,deepmsa_dMSA_hms_0.pdb,89.00216267454735,-1
50,default_seq_temp_2.pdb,89.00037172627918,-1
51,default_pdb70_new_4.pdb,88.98478402518677,-1
52,default_seq_temp_3.pdb,88.98349934865534,-1
53,deepmsa_DeepJGI_hms_2.pdb,88.97569081719611,-1
54,default_seq_temp_4.pdb,88.97461211506119,-1
55,deepmsa_DeepJGI_hms_3.pdb,88.9227856775068,-1
56,deepmsa_dMSA_hms_1.pdb,88.90499077541588,-1
57,deepmsa_DeepJGI_0.pdb,88.896727047922,-1
58,deepmsa_DeepJGI_hms_4.pdb,88.84700609927715,-1
59,deepmsa_DeepJGI_1.pdb,88.84348262279252,-1
60,deepmsa_DeepJGI_2.pdb,88.82729935580389,-1
61,deepmsa_DeepJGI_3.pdb,88.82582947210226,-1
62,deepmsa_dMSA_0.pdb,88.81821356003096,-1
63,deepmsa_dMSA_jac_1.pdb,88.80422499262528,-1
64,deepmsa_dMSA_1.pdb,88.79316313598879,-1
65,deepmsa_dMSA_2.pdb,88.78153946956488,-1
66,deepmsa_DeepJGI_4.pdb,88.77912440615823,-1
67,deepmsa_dMSA_jac_2.pdb,88.76125785128039,-1
68,deepmsa_dMSA_hms_2.pdb,88.71260677838805,-1
69,deepmsa_dMSA_3.pdb,88.70042247881963,-1
70,deepmsa_dMSA_jac_3.pdb,88.68774343034717,-1
71,deepmsa_dMSA_hms_3.pdb,88.68137243918804,-1
72,deepmsa_dMSA_4.pdb,88.66034644349477,-1
73,deepmsa_dMSA_hms_4.pdb,88.63469038787899,-1
74,deepmsa_dMSA_jac_4.pdb,88.55810247700032,-1
75,def_notemp_drop_nos_0.pdb,88.37586794766327,-1
76,def_notemp_drop_nos_1.pdb,88.22819416966279,-1
77,def_notemp_drop_s_0.pdb,88.13145923653171,-1
78,original_0.pdb,88.10155043269147,-1
79,ori_seq_temp_0.pdb,88.0477163335062,-1
80,ori_seq_temp_1.pdb,87.9822700536746,-1
81,original_1.pdb,87.97792895646347,-1
82,original_2.pdb,87.97564142851124,-1
83,ori_seq_temp_2.pdb,87.97347644902736,-1
84,original_3.pdb,87.96196840557407,-1
85,ori_seq_temp_3.pdb,87.9485893003022,-1
86,ori_seq_temp_4.pdb,87.93481100186372,-1
87,def_notemp_drop_s_1.pdb,87.92666508458484,-1
88,original_4.pdb,87.92633605714035,-1
89,def_notemp_drop_nos_2.pdb,87.89510890502362,-1
90,def_notemp_drop_nos_3.pdb,87.86175106668827,-1
91,def_notemp_drop_nos_4.pdb,87.83129881210614,-1
92,def_notemp_drop_s_2.pdb,87.70574171278457,-1
93,def_notemp_drop_s_3.pdb,87.63570080328073,-1
94,def_esm_msa_0.pdb,87.63041320492319,-1
95,def_ptm_not_drop_s_0.pdb,87.57953569056203,-1
96,def_notemp_drop_s_4.pdb,87.53940565203543,-1
97,def_ptm_not_drop_nos_0.pdb,87.52162401173783,-1
98,colabfold_web_0.pdb,87.50996916077204,-1
99,colabfold_web_1.pdb,87.3869155732288,-1
100,def_ptm_not_drop_s_1.pdb,87.38586154593101,-1
101,colabfold_web_2.pdb,87.36555401641483,-1
102,colabfold_web_not_0.pdb,87.23224350719305,-1
103,def_ptm_not_drop_nos_1.pdb,87.11651392054125,-1
104,colabfold_web_3.pdb,87.05153198054259,-1
105,colabfold_web_4.pdb,87.04617972699567,-1
106,def_ptm_not_drop_s_2.pdb,87.01911093883538,-1
107,def_ptm_not_drop_nos_2.pdb,87.0038282586283,-1
108,def_ptm_not_drop_nos_3.pdb,87.0018507510029,-1
109,def_ptm_not_drop_nos_4.pdb,86.95473875370816,-1
110,def_ptm_not_drop_s_3.pdb,86.91062480945365,-1
111,def_ptm_not_drop_s_4.pdb,86.90136910647502,-1
112,colabfold_web_not_1.pdb,86.88449723399559,-1
113,def_esm_msa_ckpt5_0.pdb,86.78684905937413,-1
114,def_esm_msa_1.pdb,86.78571953502913,-1
115,def_esm_msa_ckpt5_1.pdb,86.74738310389498,-1
116,def_esm_msa_ckpt5_2.pdb,86.57927436268842,-1
117,def_esm_msa_ckpt5_3.pdb,86.56021775759574,-1
118,colabfold_web_not_2.pdb,86.54509916849781,-1
119,def_esm_msa_ckpt5_4.pdb,86.46952972173982,-1
120,def_esm_msa_2.pdb,86.4387198528361,-1
121,colabfold_web_not_3.pdb,86.38039767632961,-1
122,colabfold_web_not_4.pdb,86.23329268587035,-1
123,def_esm_msa_3.pdb,86.231211766336,-1
124,def_esm_msa_4.pdb,86.0693900264222,-1
125,def_drop_nos_0.pdb,83.33302948300565,-1
126,def_drop_nos_1.pdb,83.10386048066611,-1
127,def_drop_s_0.pdb,82.99795237236617,-1
128,def_ptm_drop_s_0.pdb,82.98807544740549,-1
129,def_drop_nos_2.pdb,82.91215492321831,-1
130,def_drop_nos_3.pdb,82.90666735236883,-1
131,def_drop_nos_4.pdb,82.8766175781326,-1
132,def_ptm_drop_s_1.pdb,82.86164910614285,-1
133,default_0.pdb,82.80374939918447,-1
134,def_drop_s_1.pdb,82.74617888652027,-1
135,default_1.pdb,82.71171847583717,-1
136,default_2.pdb,82.62107833846984,-1
137,default_3.pdb,82.52646709423378,-1
138,default_ptm_0.pdb,82.48402104294364,-1
139,def_drop_s_2.pdb,82.46440819516056,-1
140,default_ptm_1.pdb,82.45467130963839,-1
141,def_drop_s_3.pdb,82.44942296588417,-1
142,default_4.pdb,82.43298232960913,-1
143,def_ptm_drop_s_2.pdb,82.42245985289027,-1
144,def_ptm_drop_s_3.pdb,82.33441714068101,-1
145,def_drop_s_4.pdb,82.3064464883042,-1
146,default_ptm_2.pdb,82.1872959628773,-1
147,def_ptm_drop_s_4.pdb,82.1780225406261,-1
148,def_ptm_drop_nos_0.pdb,82.01082747524137,-1
149,default_ptm_3.pdb,81.98984780508977,-1
150,default_ptm_4.pdb,81.98647554618053,-1
151,def_ptm_drop_nos_1.pdb,81.89092551666799,-1
152,def_ptm_drop_nos_2.pdb,81.82920015018888,-1
153,def_ptm_drop_nos_3.pdb,81.69319675339929,-1
154,def_ptm_drop_nos_4.pdb,81.6527514793498,-1
155,af3_pawan_1.pdb,77.83975982666016,0.71
156,af3_jian_0.pdb,77.81991577148438,0.71
157,af3_jian_6.pdb,77.7280502319336,0.7
158,af3_jian_1.pdb,77.46464538574219,0.71
159,af3_pawan_4.pdb,76.8792724609375,0.7
160,af3_pawan_5.pdb,76.85797119140625,0.7
161,af3_jian_5.pdb,76.80121612548828,0.7
162,af3_jian_4.pdb,76.69715118408203,0.7
163,af3_jian_2.pdb,76.61624908447266,0.71
164,af3_pawan_6.pdb,76.6083755493164,0.7
165,af3_jian_9.pdb,76.2564926147461,0.69
166,af3_pawan_8.pdb,76.20447540283203,0.69
167,af3_jian_3.pdb,76.19171142578125,0.7
168,af3_jian_8.pdb,75.99585723876953,0.69
169,af3_jian_7.pdb,75.97520446777344,0.7
170,af3_pawan_3.pdb,75.91584777832031,0.7
171,af3_pawan_7.pdb,75.90967559814453,0.69
172,af3_pawan_9.pdb,75.25000762939453,0.69
173,af3_pawan_0.pdb,71.45000457763672,0.71
174,af3_pawan_2.pdb,71.08657836914062,0.7
