,model,af_plddt_avg,pairwise_gdt,pairwise_tmscore,pairwise_cad_score,pairwise_lddt,enqa,gcpnet_ema,deeprank3_cluster,deeprank3_singleqa,deeprank3_singleqa_lite,gate
0,deepmsa_DeepJGI_0,0.8627996,0.7306470319634704,0.907375799086758,0.8596589086757992,0.9149497716894976,0.744,0.7791897058486938,0.115010862024439,0.221706578342537,0.353914626744892,0.8240105274000001
1,deepmsa_DeepJGI_1,0.8619389,0.7733324200913242,0.9264392694063927,0.8615564794520547,0.9157488584474887,0.7383,0.7796232104301453,0.43354922345387,0.567839354192772,0.554477038235889,0.8275545964
2,deepmsa_DeepJGI_2,0.8602664,0.7684479452054794,0.9275803652968038,0.859592187214612,0.9146621004566212,0.741,0.7784073948860168,0.370919145014356,0.428445491124558,0.369512441836941,0.8225851748
3,deepmsa_DeepJGI_3,0.8600652,0.7687073059360731,0.9243187214611871,0.8602383515981734,0.9148767123287671,0.739,0.7770636081695557,0.348916582690642,0.390865756978509,0.360412704835121,0.8216840158000001
4,deepmsa_DeepJGI_4,0.86000407,0.7621420091324203,0.9233406392694065,0.862691091324201,0.9173059360730593,0.7407,0.7788292765617371,0.305352015677775,0.302023185083969,0.397641108638479,0.8208664478000001
5,deepmsa_DeepJGI_hms_0,0.86388206,0.7678858447488585,0.9244155251141553,0.8632575844748858,0.9181506849315068,0.7427,0.7805407643318176,0.354517234918497,0.386281633912436,0.450208375480477,0.8223332522
6,deepmsa_DeepJGI_hms_1,0.86213404,0.7537502283105023,0.9183570776255708,0.8594024703196347,0.9148721461187216,0.741,0.7789520621299744,0.208419208312867,0.122285260910907,0.255088003236901,0.8167136822
7,deepmsa_DeepJGI_hms_2,0.8613158,0.7696515981735159,0.9244698630136986,0.8628682420091324,0.9181324200913242,0.7397,0.7775795459747314,0.35554520273247,0.296418968698248,0.386352417560186,0.8222818714000001
8,deepmsa_DeepJGI_hms_3,0.86016774,0.7669621004566209,0.9243748858447489,0.8608442328767124,0.9156621004566211,0.7383,0.7785494327545166,0.372311712250034,0.416953699097658,0.513570706048958,0.8227525069999999
9,deepmsa_DeepJGI_hms_4,0.8598092,0.716962100456621,0.9052168949771688,0.8564310913242008,0.9118219178082192,0.74,0.7784043550491333,0.01,0.033940141931504,0.400408658709286,0.8215169261999999
10,deepmsa_dMSA_0,0.8675231,0.734814611872146,0.9133474885844749,0.8576618036529681,0.9133652968036529,0.75,0.7809333801269531,0.0848098765932235,0.065191519372328,0.279813878211612,0.8225446484000001
11,deepmsa_dMSA_1,0.8667817,0.7542100456621006,0.9194365296803652,0.8610096621004567,0.9158264840182649,0.7485,0.7810927033424377,0.231657357565691,0.196657620160066,0.278547440825409,0.821014388
12,deepmsa_dMSA_2,0.86664504,0.77926301369863,0.9294141552511415,0.860631301369863,0.9155890410958905,0.747,0.7813830375671387,0.440851339649681,0.486074466812334,0.460805179041068,0.8295509486
13,deepmsa_dMSA_3,0.8660754,0.772809589041096,0.9271132420091325,0.8605957625570775,0.9152602739726028,0.745,0.7817349433898926,0.419962831114509,0.450654559880107,0.526530447096905,0.8259042262000001
14,deepmsa_dMSA_4,0.8654665,0.7548260273972602,0.9210776255707763,0.860123803652968,0.9151004566210046,0.7456,0.7823182344436646,0.29880441772966,0.403434314176149,0.462540967024074,0.8247771462
15,deepmsa_dMSA_hhb_0,0.8988916,0.7784214611872148,0.933590410958904,0.8514149908675799,0.9103561643835617,0.795,0.7994152903556824,0.408852676514227,0.498410039733265,0.352814080517904,0.8398665515999999
16,deepmsa_dMSA_hhb_1,0.89873403,0.7816808219178083,0.9342917808219178,0.8556200730593607,0.9140593607305938,0.799,0.7988207340240479,0.459020544164637,0.578096959240346,0.41534695529031,0.8401673325999999
17,deepmsa_dMSA_hhb_2,0.8985296,0.7833794520547944,0.9351671232876713,0.855478296803653,0.9140821917808221,0.796,0.7986724972724915,0.471781523924306,0.540706131264601,0.449229213028525,0.8441433948
18,deepmsa_dMSA_hhb_3,0.8985247,0.7797867579908676,0.933507305936073,0.8534364292237443,0.9119041095890412,0.7954,0.798723042011261,0.464570557583921,0.642696572612384,0.475334816912806,0.8428929556
19,deepmsa_dMSA_hhb_4,0.89840233,0.7805643835616438,0.9341296803652966,0.8528050273972603,0.911502283105023,0.7944,0.7996951937675476,0.445049296880143,0.499537179882752,0.409581225976128,0.8392124653999999
20,deepmsa_dMSA_hms_0,0.8697162,0.7760954337899544,0.9288616438356165,0.8626807625570777,0.9176666666666666,0.752,0.7831905484199524,0.419208312866815,0.579885270985901,0.400271090430912,0.8277734568000001
21,deepmsa_dMSA_hms_1,0.8666821,0.7758232876712329,0.9272853881278539,0.8624617625570775,0.916552511415525,0.742,0.7814902067184448,0.450498032682287,0.598183982016133,0.520679749140198,0.8280879446
22,deepmsa_dMSA_hms_2,0.86665004,0.7792936073059361,0.928731506849315,0.8627169452054794,0.9180730593607307,0.747,0.7835109829902649,0.453733852549917,0.569130213023191,0.471834918065951,0.8290446892000001
23,deepmsa_dMSA_hms_3,0.86616296,0.7686757990867579,0.9272378995433791,0.8619135342465754,0.916392694063927,0.7466,0.7831094861030579,0.382317940823488,0.43780264342701,0.443746712522759,0.8273143158
24,deepmsa_dMSA_hms_4,0.8657733,0.7550529680365297,0.9221114155251141,0.8601316073059362,0.9153105022831051,0.7466,0.7810672521591187,0.292712569058675,0.387729914551443,0.421189560995347,0.8229283678
25,deepmsa_dMSA_jac_0,0.8659369,0.7769748858447489,0.9267954337899542,0.8610090593607307,0.9157945205479452,0.7437,0.7811934351921082,0.436369805091226,0.438677908682758,0.456908759862432,0.8262259592
26,deepmsa_dMSA_jac_1,0.8658188,0.7759420091324201,0.9263917808219178,0.8635735479452052,0.9177625570776257,0.7456,0.7809663414955139,0.415810448811761,0.446737905282447,0.479380942747319,0.8254287194000002
27,deepmsa_dMSA_jac_2,0.8644166,0.7824465753424656,0.9301666666666667,0.8629285022831052,0.9182465753424658,0.743,0.7817924618721008,0.485307149693382,0.591830437821534,0.480052599635849,0.8329943408
28,deepmsa_dMSA_jac_3,0.8642687,0.7835420091324199,0.9308515981735161,0.8622929634703196,0.9168401826484017,0.743,0.7800013422966003,0.473310815943122,0.506747098716067,0.403192393283431,0.8307372452000001
29,deepmsa_dMSA_jac_4,0.86386013,0.7730867579908677,0.9259698630136985,0.8605731643835617,0.9147808219178082,0.742,0.7813469767570496,0.416291517493177,0.525524372044405,0.513870119360712,0.8253573129999999
30,deepmsa_q3JGI_0,0.86729515,0.7625689497716895,0.9265675799086758,0.8727978310502283,0.9279680365296805,0.7603,0.7918135523796082,0.251173554388612,0.188232404964455,0.236605300424843,0.8358776314
31,deepmsa_q3JGI_1,0.86331505,0.7711136986301369,0.929934703196347,0.8735609223744293,0.9281369863013699,0.7534,0.7892107963562012,0.338738182168051,0.314849914047693,0.326805583653651,0.8380731514
