,model,af_plddt_avg,pairwise_gdt,pairwise_tmscore,pairwise_cad_score,pairwise_lddt,enqa,gcpnet_ema,deeprank3_cluster,deeprank3_singleqa,deeprank3_singleqa_lite,gate
26,deepmsa_dMSA_jac_1,0.89612234,0.8069607142857144,0.8456406249999999,0.8280840267857142,0.8787544642857144,0.795,0.7860394716262817,0.778445,0.578066,0.630531,0.8725443077087401
27,deepmsa_dMSA_jac_2,0.89557886,0.7974549107142858,0.840141517857143,0.8205039866071429,0.8753169642857144,0.792,0.7850364446640015,0.776188,0.589303,0.636291,0.8701497352123262
28,deepmsa_dMSA_jac_3,0.8955634,0.795534375,0.8421566964285715,0.8178047455357144,0.8693839285714287,0.794,0.7870649695396423,0.764751,0.568725,0.620753,0.8686307156085968
29,deepmsa_dMSA_jac_4,0.89518535,0.8001982142857142,0.8405593749999999,0.8233635446428572,0.8750223214285714,0.795,0.7885234355926514,0.777957,0.588181,0.637578,0.8693635308742523
30,def_dom_hhsearch_0,0.91870207,0.8201879464285714,0.8589441964285714,0.8317389285714286,0.8793616071428572,0.8296,0.8276365995407104,0.7807,0.57579,0.624039,0.8729289889335632
31,def_dom_hhsearch_1,0.91833276,0.8213397321428572,0.8600316964285716,0.8368755491071429,0.8819955357142858,0.8276,0.8272779583930969,0.781411,0.567883,0.617567,0.8719164407253265
32,def_dom_hhsearch_2,0.918314,0.8216031250000001,0.859795982142857,0.8371344285714285,0.8818482142857142,0.828,0.8281248807907104,0.779411,0.56517,0.613089,0.8720662617683411
33,def_dom_hhsearch_3,0.9181652,0.8219133928571428,0.859877232142857,0.8375817901785714,0.8813660714285714,0.827,0.8277722597122192,0.779435,0.566769,0.619024,0.8721672880649567
34,def_dom_hhsearch_4,0.91805714,0.8208348214285716,0.8593285714285714,0.83737575,0.8817455357142858,0.8276,0.826575756072998,0.778078,0.565124,0.617145,0.8719228684902192
35,af3_jian_0,0.84654135,0.7394227678571428,0.7978004464285714,0.7607750223214286,0.8039330357142858,0.712,0.7859412431716919,0.713158,0.546498,0.584359,0.8246146321296692
36,af3_jian_1,0.86410683,0.7710674107142859,0.8113308035714285,0.7995274732142857,0.8449241071428572,0.755,0.8017987012863159,0.747215,0.565473,0.606725,0.8597732651233672
37,af3_jian_2,0.8691009,0.7661642857142859,0.8036321428571428,0.7973414419642858,0.8372142857142857,0.768,0.8007065057754517,0.739146,0.558934,0.600906,0.8592436194419861
38,af3_jian_3,0.8637616,0.7641031250000001,0.807145982142857,0.7920224017857143,0.8324687500000001,0.761,0.7986369132995605,0.741507,0.563193,0.606405,0.8517427146434784
39,af3_jian_4,0.8638717,0.7541607142857144,0.8010397321428572,0.784865392857143,0.82675,0.767,0.7938190698623657,0.731641,0.557603,0.601553,0.8538176620006561
40,af3_jian_5,0.86683,0.7551495535714287,0.8012004464285715,0.7896716249999999,0.8298705357142857,0.768,0.8004979491233826,0.733134,0.563651,0.598237,0.8549279260635376
41,af3_jian_6,0.8292021,0.7553022321428572,0.8022410714285714,0.7628844732142858,0.8101651785714284,0.6724,0.7785653471946716,0.723458,0.547559,0.585688,0.8284714019298555
42,af3_jian_7,0.87198186,0.7726736607142858,0.8121745535714286,0.8009412857142858,0.8450937500000001,0.768,0.8058242797851562,0.751485,0.571519,0.609777,0.8603119194507599
43,af3_jian_8,0.8703241,0.7725696428571427,0.8102964285714286,0.8011878616071428,0.8450714285714286,0.764,0.805359423160553,0.749406,0.572041,0.607681,0.8622106802463531
44,af3_jian_9,0.8716545,0.772603125,0.809946875,0.7963717857142857,0.8420535714285714,0.768,0.8026425242424011,0.753155,0.573924,0.610051,0.8592383635044097
45,dhr_0,0.8829699,0.7833084821428571,0.8386767857142857,0.7929303258928572,0.839642857142857,0.7686,0.7998319268226624,0.74538,0.564243,0.610788,0.8490787112712861
46,dhr_1,0.88253003,0.8027491071428571,0.8509026785714285,0.8013650133928572,0.8516696428571429,0.7656,0.8035786747932434,0.763167,0.56679,0.616616,0.8538352346420288
47,dhr_2,0.88202596,0.7983642857142856,0.8505263392857143,0.8029676607142857,0.8490803571428571,0.7646,0.8010450005531311,0.759503,0.570471,0.615348,0.853582787513733
48,dhr_3,0.88176274,0.791015625,0.8432558035714285,0.7970917901785715,0.8481607142857143,0.76,0.799095869064331,0.750978,0.563133,0.611741,0.8554228496551513
49,dhr_4,0.87996817,0.7763808035714286,0.8338928571428571,0.779446575892857,0.82665625,0.762,0.7951419353485107,0.741026,0.560213,0.612392,0.8333442425727844
50,deepmsa_qMSA_hhb_0,0.91718847,0.7933169642857142,0.841165625,0.8119605089285715,0.8605625,0.82,0.7971234917640686,0.764656,0.573786,0.621347,0.8616725230216981
51,deepmsa_qMSA_hhb_1,0.9170173,0.7946665178571429,0.8410848214285714,0.8137613928571428,0.8616116071428571,0.819,0.7969032526016235,0.76465,0.572422,0.618061,0.8617139518260956
52,deepmsa_qMSA_hhb_2,0.9163396,0.7921428571428571,0.8409732142857143,0.8124069598214286,0.8604017857142858,0.8174,0.7960425615310669,0.762589,0.576913,0.620623,0.8606310224533082
53,deepmsa_qMSA_hhb_3,0.9162679,0.7956227678571428,0.8414549107142858,0.8126659107142858,0.8613526785714285,0.8174,0.7969098091125488,0.768213,0.575667,0.619924,0.8613041484355927
54,deepmsa_qMSA_hhb_4,0.91609526,0.7923241071428571,0.8403892857142858,0.8136379375,0.861236607142857,0.8184,0.7966176271438599,0.762611,0.574877,0.621534,0.8613765919208527
55,default_pdb70_new_0,0.9040553,0.7878843749999999,0.848621875,0.8219053928571428,0.8666294642857143,0.8066,0.8132802248001099,0.749534,0.55555,0.612564,0.864226962327957
56,default_pdb70_new_1,0.902578,0.7935339285714286,0.8502691964285715,0.8185942901785713,0.8635669642857143,0.811,0.8138495683670044,0.755093,0.569388,0.618431,0.865342870950699
57,default_pdb70_new_2,0.90210533,0.7835723214285715,0.8471941964285715,0.8069208660714285,0.8505044642857141,0.8076,0.8142698407173157,0.744264,0.560918,0.615771,0.8592687857151031
58,default_pdb70_new_3,0.90101516,0.7856446428571429,0.8464044642857144,0.8123509821428572,0.8566383928571428,0.808,0.8139208555221558,0.74639,0.561779,0.61503,0.8634436190128325
59,default_pdb70_new_4,0.9007443,0.8049683035714287,0.8533040178571429,0.8262597544642857,0.8732544642857143,0.8047,0.8104142546653748,0.763244,0.569067,0.622163,0.8681221675872802
60,ori_seq_temp_0,0.91950154,0.8192066964285714,0.8590392857142858,0.8320405982142857,0.8781428571428572,0.827,0.8258541822433472,0.774483,0.562239,0.609001,0.8747725737094878
61,ori_seq_temp_1,0.9193753,0.822252232142857,0.8601017857142857,0.8380852410714285,0.8821517857142857,0.8286,0.8296725153923035,0.779846,0.564959,0.615913,0.8710520446300507
62,ori_seq_temp_2,0.9188069,0.8146388392857143,0.8570303571428571,0.8306049285714285,0.8778035714285713,0.8276,0.8280171155929565,0.769984,0.559403,0.612631,0.8723779475688934
63,ori_seq_temp_3,0.91829735,0.8132669642857142,0.8568267857142858,0.8250600982142858,0.8726339285714285,0.828,0.82679283618927,0.772696,0.565545,0.61386,0.8707027864456176
64,ori_seq_temp_4,0.9179214,0.821,0.8592232142857144,0.8376121830357144,0.8828928571428571,0.8306,0.8258614540100098,0.776445,0.563943,0.615222,0.8715958225727082
65,default_ptm_0,0.71968395,0.5681053571428573,0.6202361607142858,0.6776886964285714,0.657875,0.505,0.6532815098762512,0.594566,0.526621,0.565919,0.6105341947078704
66,default_ptm_1,0.6976818,0.5633790178571428,0.6179781249999999,0.6809290178571429,0.6674687499999999,0.4858,0.6160498857498169,0.587496,0.517323,0.559416,0.605602309703827
67,default_ptm_2,0.6976149,0.5698031250000001,0.6230491071428572,0.675212375,0.6674776785714285,0.4927,0.6301241517066957,0.587156,0.516681,0.552555,0.6079255282878876
68,default_ptm_3,0.69625294,0.5778772321428571,0.6299624999999999,0.6522986607142857,0.6416205357142858,0.4888,0.6038811802864075,0.589453,0.511186,0.554239,0.6165186870098114
69,default_ptm_4,0.69380534,0.5631665178571429,0.6069299107142857,0.6624768080357144,0.6388080357142857,0.4822,0.5991672873497009,0.585415,0.520217,0.56233,0.5947540426254273
70,deepmsa_qMSA_hh3_0,0.8869206,0.78605625,0.8366120535714285,0.8173341026785713,0.8664196428571429,0.783,0.7792440056800842,0.749764,0.55715,0.604691,0.8641251873970033
71,deepmsa_qMSA_hh3_1,0.8868928,0.7850843750000001,0.8367107142857143,0.8159964642857143,0.86575,0.7827,0.7834843993186951,0.751881,0.557937,0.607512,0.8639634144306182
72,deepmsa_qMSA_hh3_2,0.8859095,0.7851830357142857,0.8363781250000001,0.8170958616071429,0.8669508928571429,0.7812,0.780303955078125,0.751039,0.556578,0.605246,0.863721135854721
73,deepmsa_qMSA_hh3_3,0.8856928,0.7901165178571429,0.8396388392857143,0.8164839732142857,0.8669821428571429,0.7827,0.7787426710128784,0.760641,0.568284,0.61739,0.865728191137314
74,deepmsa_qMSA_hh3_4,0.8851074,0.7862959821428571,0.8361758928571428,0.8088308258928573,0.8605580357142857,0.782,0.7813885807991028,0.750756,0.564722,0.617369,0.8648098480701446
75,def_ptm_not_drop_s_0,0.88748693,0.7790513392857142,0.827152232142857,0.8153632857142857,0.8635803571428572,0.775,0.7912772297859192,0.74726,0.561534,0.606356,0.8682507359981537
76,def_ptm_not_drop_s_1,0.8853883,0.7955977678571429,0.8437361607142858,0.8221323571428572,0.8691205357142857,0.772,0.7907532453536987,0.760457,0.564809,0.612236,0.866543312072754
77,def_ptm_not_drop_s_2,0.8837249,0.8031888392857142,0.8480665178571429,0.8093680223214286,0.8611607142857142,0.7666,0.7932489514350891,0.759936,0.55938,0.615444,0.8647145438194276
78,def_ptm_not_drop_s_3,0.8829843,0.7639058035714286,0.826325,0.8116219598214286,0.8580044642857143,0.765,0.7895609736442566,0.73441,0.566003,0.611698,0.8638807344436646
79,def_ptm_not_drop_s_4,0.8829405,0.7890147321428571,0.834221875,0.8123509107142858,0.8644330357142856,0.765,0.790115475654602,0.752292,0.559563,0.606168,0.8669929718971254
80,af3_pawan_0,0.8691098,0.7614316964285714,0.8058727678571429,0.7979112901785713,0.8409955357142856,0.7666,0.8023340106010437,0.740926,0.561152,0.597368,0.8621216702461242
81,af3_pawan_1,0.86430323,0.7640750000000001,0.8062379464285715,0.7995605982142857,0.8419196428571427,0.75,0.8014510273933411,0.736263,0.554445,0.597085,0.8595367205142976
82,af3_pawan_2,0.85500574,0.7623691964285714,0.8048696428571429,0.7841462767857144,0.8276517857142858,0.7407,0.7828278541564941,0.736744,0.559966,0.602187,0.8524801456928254
83,af3_pawan_3,0.85359794,0.7626883928571428,0.8050799107142856,0.784349625,0.8262901785714286,0.7407,0.7909926176071167,0.73005,0.550699,0.592567,0.8476407551765442
84,af3_pawan_4,0.8644282,0.7735625,0.8120058035714285,0.7907950892857143,0.8371294642857142,0.758,0.7994968891143799,0.743113,0.561889,0.605472,0.8568468391895294
85,af3_pawan_5,0.8589342,0.7586812499999999,0.8035629464285715,0.7881886919642858,0.8306160714285714,0.7456,0.7925673723220825,0.730858,0.552982,0.588751,0.8498930513858796
86,af3_pawan_6,0.8587735,0.7446669642857143,0.7975482142857143,0.7909813660714285,0.8313750000000001,0.7476,0.7896183729171753,0.721531,0.55444,0.592872,0.8499691712856292
87,af3_pawan_7,0.8604733,0.7655468750000001,0.80385,0.7950714687499999,0.8340714285714286,0.7554,0.797715425491333,0.746628,0.573653,0.607913,0.8553755486011505
88,af3_pawan_8,0.8794401,0.7693642857142857,0.8211629464285715,0.7956452901785714,0.8403392857142856,0.778,0.8070087432861328,0.744008,0.564063,0.609567,0.8524863052368165
89,af3_pawan_9,0.87879133,0.772729017857143,0.8217160714285713,0.7944945982142856,0.8395803571428571,0.781,0.8096221685409546,0.743743,0.562354,0.60346,0.8499989259243013
90,deepmsa_dMSA_hhb_0,0.901061,0.8025977678571429,0.8413160714285715,0.8190110848214286,0.8751339285714286,0.8022,0.8040511608123779,0.772943,0.571922,0.617196,0.8755142295360565
91,deepmsa_dMSA_hhb_1,0.89932704,0.7980772321428571,0.8407258928571428,0.82042740625,0.87253125,0.798,0.7983729839324951,0.766116,0.56749,0.6175,0.8745229637622833
92,deepmsa_dMSA_hhb_2,0.89930886,0.7943383928571429,0.8390799107142858,0.81787521875,0.87021875,0.789,0.7834123969078064,0.7676,0.571069,0.620298,0.8701578533649446
93,deepmsa_dMSA_hhb_3,0.898514,0.7899459821428572,0.8363580357142857,0.8148897098214285,0.8677008928571429,0.7886,0.7859156727790833,0.760913,0.567909,0.619222,0.8694669330120085
94,deepmsa_dMSA_hhb_4,0.8982566,0.8013428571428571,0.8427205357142856,0.8263963482142856,0.8761116071428573,0.794,0.7984289526939392,0.771838,0.573123,0.618276,0.8720551645755767
95,def_dom_manual_0,0.9195813,0.8222236607142858,0.8601513392857143,0.8380330982142857,0.881669642857143,0.832,0.8278458714485168,0.779961,0.564583,0.61572,0.8712269389629362
96,def_dom_manual_1,0.9191449,0.8212508928571428,0.8600933035714287,0.8361230937499998,0.880625,0.828,0.8271687626838684,0.776264,0.565294,0.617064,0.8710708642005919
97,def_dom_manual_2,0.9189107,0.8224366071428572,0.8600450892857143,0.8375585535714285,0.8821964285714287,0.8286,0.8279510736465454,0.780616,0.566531,0.616885,0.8723682630062102
98,def_dom_manual_3,0.9188057,0.8211450892857143,0.8601754464285715,0.8368165044642856,0.8811071428571429,0.8276,0.825459897518158,0.77663,0.562578,0.613644,0.8714051628112791
99,def_dom_manual_4,0.91875386,0.8211598214285714,0.8592674107142857,0.83789625,0.881486607142857,0.828,0.8277117609977722,0.776456,0.564506,0.614908,0.8719941890239715
100,deepmsa_q4JGI_hms_0,0.87858963,0.7902392857142857,0.8389794642857142,0.8184634508928571,0.8669196428571428,0.7803,0.7830668687820435,0.766282,0.582045,0.626046,0.8665937507152558
101,deepmsa_q4JGI_hms_1,0.877461,0.78618125,0.8381174107142856,0.8184636071428572,0.8669151785714285,0.7764,0.7800049781799316,0.766268,0.584093,0.628018,0.866307374238968
102,deepmsa_q4JGI_hms_2,0.87699544,0.7747419642857143,0.81798125,0.8169237410714285,0.8607767857142857,0.776,0.8011441230773926,0.76184,0.595069,0.637398,0.8636409628391266
103,deepmsa_q4JGI_hms_3,0.8763518,0.7733611607142857,0.8175674107142857,0.8134088705357143,0.8598258928571428,0.772,0.7989878058433533,0.764018,0.595938,0.636828,0.8622787392139435
104,deepmsa_q4JGI_hms_4,0.875455,0.7936665178571428,0.8393361607142857,0.8172577499999999,0.8672812500000001,0.7754,0.7770180702209473,0.768976,0.578049,0.628798,0.8688168573379518
105,deepmsa_dMSA_0,0.89709437,0.8056839285714287,0.8452066964285715,0.8236083660714285,0.8772901785714285,0.795,0.7855381965637207,0.778579,0.579031,0.63129,0.8723921310901641
106,deepmsa_dMSA_1,0.8962699,0.7960375,0.8423375000000001,0.8202762857142858,0.869455357142857,0.795,0.7853303551673889,0.76635,0.570172,0.618137,0.8676178491115569
107,deepmsa_dMSA_2,0.89622295,0.795159375,0.842011607142857,0.8173996160714285,0.8694375000000001,0.7944,0.7886195182800293,0.768001,0.576269,0.619249,0.868175345659256
108,deepmsa_dMSA_3,0.89612263,0.8061491071428571,0.8453629464285715,0.826925638392857,0.8779508928571429,0.7974,0.7880586981773376,0.776199,0.579729,0.626579,0.8732581114768984
109,deepmsa_dMSA_4,0.8960715,0.8054370535714287,0.8446049107142858,0.8262759732142857,0.8774241071428571,0.7983,0.7866767644882202,0.777798,0.580109,0.624873,0.872401533126831
110,deepmsa_q3JGI_0,0.74317116,0.5646892857142857,0.6193406249999999,0.6440738571428571,0.6206964285714286,0.5117,0.5832226872444153,0.595928,0.534422,0.587189,0.6122335743904113
111,deepmsa_q3JGI_1,0.73961395,0.5537482142857143,0.6010571428571428,0.6377018169642856,0.6144508928571428,0.516,0.6069644093513489,0.592247,0.542091,0.589493,0.6087570834159852
112,deepmsa_q3JGI_2,0.73735327,0.5527321428571428,0.5964446428571428,0.6351405892857142,0.6119017857142858,0.5156,0.6153103709220886,0.593486,0.540769,0.592867,0.613331845998764
113,deepmsa_q3JGI_3,0.734337,0.5526455357142857,0.5965584821428571,0.6356571741071428,0.6118928571428571,0.5146,0.6134487390518188,0.592107,0.538535,0.592044,0.612907828092575
114,deepmsa_q3JGI_4,0.7305821,0.5519638392857142,0.5952258928571429,0.6339952946428572,0.6106964285714286,0.511,0.6149219870567322,0.591525,0.541039,0.593514,0.6104897630214692
115,def_dom_unidoc_0,0.9183797,0.8153799107142857,0.8578013392857143,0.826360111607143,0.8763883928571428,0.828,0.8267574310302734,0.77248,0.564746,0.614829,0.8722591161727905
116,def_dom_unidoc_1,0.91829973,0.8171459821428572,0.8583678571428572,0.8275856160714286,0.8772276785714287,0.83,0.8292046785354614,0.774506,0.566742,0.616647,0.8719003736972809
117,def_dom_unidoc_2,0.91782826,0.8127084821428571,0.8547169642857143,0.82468303125,0.8765535714285715,0.827,0.8250557780265808,0.768591,0.563944,0.613763,0.872419798374176
118,def_dom_unidoc_3,0.9172178,0.8135142857142856,0.8527910714285714,0.8338390669642857,0.8817053571428571,0.836,0.8277676105499268,0.769419,0.559534,0.611966,0.8720571529865264
119,def_dom_unidoc_4,0.91712,0.8163638392857143,0.8586383928571429,0.8248254151785714,0.8744910714285714,0.8223,0.8292210698127747,0.774178,0.566075,0.619672,0.8711935019493104
120,deepmsa_qMSA_jac_0,0.8860959,0.7868084821428571,0.8370361607142857,0.8161466026785715,0.8663169642857144,0.7817,0.7828089594841003,0.752134,0.556548,0.60815,0.8641058969497679
121,deepmsa_qMSA_jac_1,0.88605446,0.7865660714285714,0.8382714285714287,0.8181897276785713,0.8668616071428571,0.7827,0.7802829742431641,0.753971,0.561694,0.609445,0.8644268953800202
122,deepmsa_qMSA_jac_2,0.88509405,0.7874812499999999,0.8363455357142858,0.8174176964285714,0.8671339285714286,0.7803,0.777826189994812,0.754407,0.559156,0.608654,0.863934680223465
123,deepmsa_qMSA_jac_3,0.88500124,0.7816580357142858,0.8377450892857142,0.8138565669642858,0.8630580357142856,0.78,0.7809497117996216,0.760338,0.578664,0.624013,0.8621466076374054
124,deepmsa_qMSA_jac_4,0.884853,0.7870098214285713,0.837271875,0.8163690982142856,0.8659285714285715,0.7812,0.7811715006828308,0.755759,0.565125,0.613375,0.8647827863693237
125,deepmsa_qMSA_0,0.74354947,0.5488705357142857,0.5899566964285715,0.6356617366071429,0.6065401785714285,0.5186,0.6428354978561401,0.592922,0.551341,0.593656,0.6158546268939972
126,deepmsa_qMSA_1,0.74277145,0.5519959821428572,0.5945785714285715,0.6347494375,0.6085446428571428,0.5186,0.64202481508255,0.592314,0.550628,0.59194,0.6158876216411591
127,deepmsa_qMSA_2,0.74112916,0.5534352678571428,0.5955607142857142,0.6369036964285714,0.6092142857142857,0.5166,0.6408892869949341,0.598307,0.555681,0.593746,0.6165665709972382
128,deepmsa_qMSA_3,0.7406325,0.5653839285714285,0.6124102678571427,0.6370396651785715,0.6141964285714285,0.5107,0.6029219627380371,0.591756,0.529425,0.584815,0.6123589813709259
129,deepmsa_qMSA_4,0.7403726,0.5488241071428571,0.5903294642857143,0.6354382321428572,0.6064821428571427,0.5166,0.642396092414856,0.595006,0.555289,0.595331,0.615721150636673
130,def_notemp_drop_nos_0,0.8900601,0.78569375,0.8455566964285713,0.8078941473214286,0.8499419642857143,0.7793,0.801314651966095,0.750038,0.5684,0.616669,0.8565722119808198
131,def_notemp_drop_nos_1,0.88815147,0.7906156249999999,0.8421321428571428,0.8039573973214286,0.84821875,0.782,0.8010966777801514,0.748556,0.564921,0.614963,0.8564544200897217
132,def_notemp_drop_nos_2,0.88629496,0.795621875,0.8498138392857142,0.8146925669642856,0.8620758928571429,0.7773,0.8020957112312317,0.751809,0.557534,0.611855,0.8636314249038696
133,def_notemp_drop_nos_3,0.88543063,0.7668973214285716,0.83315,0.7919850803571429,0.8453482142857142,0.773,0.7891028523445129,0.738805,0.562261,0.60919,0.8566294193267823
134,def_notemp_drop_nos_4,0.884844,0.7918620535714285,0.8382325892857142,0.8150965223214285,0.8656607142857143,0.77,0.7904900312423706,0.756117,0.56449,0.612616,0.8651748478412629
135,deepmsa_qMSA_hms_0,0.86509013,0.805746875,0.8433433035714286,0.8270279553571429,0.8780714285714285,0.7583,0.7718706727027893,0.777045,0.575812,0.621981,0.870328552722931
136,deepmsa_qMSA_hms_1,0.8571859,0.7827647321428571,0.8368589285714287,0.8171392142857142,0.8649732142857144,0.74,0.7647887468338013,0.757408,0.578269,0.623946,0.860196923017502
137,deepmsa_qMSA_hms_2,0.85636103,0.7835419642857142,0.8357098214285715,0.8057254776785714,0.8552946428571427,0.7427,0.7629250288009644,0.763326,0.582397,0.631862,0.8572871243953705
138,deepmsa_qMSA_hms_3,0.85495085,0.7540276785714285,0.8134049107142857,0.8017298883928571,0.8499598214285715,0.7437,0.7879229784011841,0.750262,0.592608,0.639794,0.8571198666095734
139,deepmsa_qMSA_hms_4,0.8542455,0.7173098214285715,0.7953660714285714,0.8020768214285715,0.8379017857142858,0.735,0.7863563299179077,0.721062,0.583357,0.628387,0.8395596945285797
140,original_0,0.91900116,0.8183013392857144,0.8581705357142858,0.8372480223214286,0.8814151785714285,0.83,0.8274888396263123,0.774695,0.567796,0.611568,0.8711264324188231
141,original_1,0.91837263,0.8125223214285714,0.8567205357142857,0.8247368794642858,0.87209375,0.8296,0.8273131847381592,0.770842,0.567009,0.614994,0.8709410190582275
142,original_2,0.918258,0.817921875,0.8578107142857144,0.8364643705357143,0.8808571428571429,0.8296,0.8272427916526794,0.7746,0.564904,0.611306,0.870804145336151
143,original_3,0.9181675,0.819407142857143,0.8576160714285714,0.8358609732142858,0.8824776785714287,0.831,0.8264586925506592,0.775632,0.567662,0.615947,0.8724990963935852
144,original_4,0.9181515,0.8203084821428571,0.8582870535714286,0.8369299196428572,0.8824375,0.831,0.8271775841712952,0.776674,0.568559,0.616282,0.8722678101062774
145,def_dom_parser_0,0.9203295,0.821565625,0.8598495535714284,0.8370233705357143,0.8820357142857143,0.8325,0.8295754790306091,0.77646,0.559789,0.610412,0.8706431984901428
146,def_dom_parser_1,0.9202631,0.8215285714285715,0.8593741071428571,0.8372877455357143,0.8817901785714285,0.8306,0.8289742469787598,0.778986,0.561773,0.613529,0.8722114837169649
147,def_dom_parser_2,0.92024285,0.8207290178571428,0.8596098214285713,0.8380866785714287,0.8820446428571429,0.8296,0.8266234397888184,0.776856,0.560313,0.614832,0.8719501435756684
148,def_dom_parser_3,0.92012715,0.8202866071428571,0.8587316964285714,0.8383720848214286,0.8823303571428571,0.8286,0.8279184699058533,0.777825,0.564834,0.614451,0.8716043293476105
