,model,score
120,dmsa_dom_manual_3,0.8374919642857143
121,deepmsa_q3JGI_hms_1,0.8374526785714286
122,dmsa_dom_manual_4,0.8374517857142857
123,deepmsa_qMSA_jac_4,0.837271875
124,dmsa_dom_parser_0,0.8371799107142858
125,deepmsa_qMSA_jac_0,0.8370361607142857
126,dmsa_dom_manual_0,0.8368830357142857
127,deepmsa_qMSA_hms_1,0.8368589285714287
128,def_ptm_not_drop_nos_4,0.8367379464285715
129,deepmsa_qMSA_hh3_1,0.8367107142857143
130,deepmsa_qMSA_hh3_0,0.8366120535714285
131,deepmsa_qMSA_hh3_2,0.8363781250000001
132,deepmsa_dMSA_hhb_3,0.8363580357142857
133,deepmsa_qMSA_jac_2,0.8363455357142858
134,deepmsa_qMSA_hh3_4,0.8361758928571428
135,dmsa_dom_parser_1,0.8359366071428571
136,def_esm_msa_ckpt5_0,0.8357977678571429
137,deepmsa_qMSA_hms_2,0.8357098214285715
138,def_ptm_not_drop_s_4,0.834221875
139,dhr_4,0.8338928571428571
140,def_notemp_drop_nos_3,0.83315
141,def_ptm_not_drop_nos_3,0.8307897321428571
142,def_ptm_not_drop_nos_0,0.8291066964285715
143,def_ptm_not_drop_nos_1,0.8286227678571427
144,def_ptm_not_drop_s_0,0.827152232142857
145,def_esm_msa_ckpt5_1,0.8271464285714286
146,def_ptm_not_drop_s_3,0.826325
147,def_notemp_drop_s_4,0.8227401785714287
148,af3_pawan_9,0.8217160714285713
149,af3_pawan_8,0.8211629464285715
150,deepmsa_q4JGI_hms_2,0.81798125
151,deepmsa_q4JGI_hms_3,0.8175674107142857
152,deepmsa_qMSA_hms_3,0.8134049107142857
153,af3_jian_7,0.8121745535714286
154,af3_pawan_4,0.8120058035714285
155,af3_jian_1,0.8113308035714285
156,af3_jian_8,0.8102964285714286
157,af3_jian_9,0.809946875
158,af3_jian_3,0.807145982142857
159,af3_pawan_1,0.8062379464285715
160,af3_pawan_0,0.8058727678571429
161,af3_pawan_3,0.8050799107142856
162,af3_pawan_2,0.8048696428571429
163,af3_pawan_7,0.80385
164,af3_jian_2,0.8036321428571428
165,af3_pawan_5,0.8035629464285715
166,af3_jian_6,0.8022410714285714
167,af3_jian_5,0.8012004464285715
168,af3_jian_4,0.8010397321428572
169,af3_jian_0,0.7978004464285714
170,af3_pawan_6,0.7975482142857143
171,deepmsa_qMSA_hms_4,0.7953660714285714
172,def_esm_msa_ckpt5_3,0.7668446428571427
173,def_esm_msa_ckpt5_2,0.7654821428571428
174,def_esm_msa_ckpt5_4,0.7242308035714285
175,def_drop_s_0,0.6363790178571429
176,default_2,0.6360263392857143
177,def_drop_nos_1,0.6357834821428572
178,def_drop_nos_0,0.6352133928571428
179,def_esm_msa_4,0.63479375
180,def_drop_s_4,0.6347575892857142
181,def_drop_s_2,0.6343249999999999
182,def_drop_s_1,0.6342803571428571
183,def_drop_nos_3,0.6339544642857142
184,default_1,0.6326857142857143
185,def_ptm_drop_nos_1,0.6308736607142859
186,def_ptm_drop_nos_4,0.6308142857142857
187,def_esm_msa_1,0.6299866071428573
188,default_ptm_3,0.6299624999999999
189,def_drop_nos_2,0.6297156250000001
190,default_4,0.6291696428571428
191,def_ptm_drop_s_1,0.6291433035714286
192,def_esm_msa_3,0.6284830357142857
193,def_ptm_drop_s_4,0.6265004464285714
194,def_drop_s_3,0.6257995535714286
195,def_esm_msa_0,0.6235540178571428
196,def_ptm_drop_s_0,0.6230638392857143
197,default_ptm_2,0.6230491071428572
198,def_ptm_drop_nos_3,0.622016517857143
199,default_3,0.6213647321428571
200,def_ptm_drop_nos_2,0.6211843750000001
201,def_ptm_drop_nos_0,0.6203370535714284
202,def_ptm_drop_s_3,0.6203241071428572
203,default_ptm_0,0.6202361607142858
204,deepmsa_q4JGI_3,0.6197151785714284
205,def_esm_msa_2,0.6194517857142857
206,deepmsa_q3JGI_0,0.6193406249999999
207,default_ptm_1,0.6179781249999999
208,default_0,0.6154745535714286
209,def_drop_nos_4,0.6134955357142857
210,def_ptm_drop_s_2,0.6129790178571428
